x,y,raw,cumulative,Cloglog
68.65,18.15,1.2625E-5,1.091031066,0.063030653
95.05,24.150000000000002,8.20378E-6,0.560408312,0.041423065
80.25,36.25,1.11974E-4,23.251435412,0.438661395
69.45,13.65,6.79963E-5,13.388638087,0.295766174
79.95,16.65,1.36565E-4,29.486543088,0.505516988
82.85,14.15,2.97058E-7,0.002899076,0.001530705
80.65,36.25,8.36787E-6,0.577804496,0.042233853
80.75,36.25,1.0313E-4,21.398372827,0.412466016
79.35,9.85,3.06092E-9,0.00000143,0.000015784
86.15,17.65,1.6041E-4,34.744103677,0.562730362
94.25,8.25,1.34251E-5,1.230480045,0.066888679
79.25,18.55,9.40319E-5,19.370744405,0.384244847
84.85,21.55,3.2717E-5,5.143890436,0.155250971
81.25,8.75,2.12104E-5,2.652091602,0.103608602
85.75,9.45,5.2508E-7,0.007091462,0.00270408
74.05,9.15,1.42868E-5,1.381307321,0.071026122
75.05,21.65,3.66765E-4,75.141278861,0.849131106
95.85,13.350000000000001,2.5319E-4,56.04037506,0.729005684
88.85,12.850000000000001,6.2448E-6,0.373942785,0.031690317
71.35,21.950000000000003,1.98879E-4,44.228301382,0.641412629
77.45,36.150000000000006,2.32156E-4,51.565051424,0.697958161
93.85,23.25,1.94322E-5,2.325147285,0.09535114
91.25,21.85,1.06066E-4,22.246265938,0.421295061
96.35,12.850000000000001,2.14813E-4,47.481055212,0.669698778
80.05,16.450000000000003,3.37288E-5,5.349998043,0.159647098
77.95,36.150000000000006,1.34751E-5,1.238548395,0.06712922
80.45,22.25,3.33049E-4,70.423418482,0.820481402
75.15,11.35,5.22932E-5,9.596754449,0.236366097
68.45,10.35,1.72045E-5,1.90953601,0.084898886
79.65,22.450000000000003,2.7577E-4,60.498467599,0.758791953
80.25,36.150000000000006,5.12244E-5,9.348152637,0.232145615
80.35,36.150000000000006,8.3605E-5,16.980118611,0.350229662
94.95,12.95,5.77821E-5,10.959276983,0.25767779
83.25,9.65,8.70447E-7,0.016532204,0.004478684
93.95,21.85,1.9866E-5,2.399824611,0.097372796
78.55,14.55,3.5459E-5,5.716835249,0.167111742
80.75,24.25,1.60629E-5,1.718451965,0.079495511
88.75,10.05,9.92599E-6,0.75474528,0.049898614
81.05,36.150000000000006,2.14377E-6,0.072459837,0.010994181
76.65,36.05,4.26614E-5,7.242379938,0.19747897
85.45,23.75,1.37081E-4,29.636998917,0.506829665
76.85,36.05,3.35977E-5,5.32305377,0.159078988
89.45,21.450000000000003,4.67777E-5,8.123488255,0.214334752
82.25,20.25,1.71122E-4,37.598711836,0.586229276
77.15,36.05,3.47399E-6,0.159383528,0.01775521
71.25,21.25,1.49397E-5,1.509975716,0.074148407
77.35,36.05,8.61807E-5,17.463174222,0.358803105
87.85,22.85,2.34342E-5,3.089234406,0.113829364
92.25,15.95,4.60902E-5,7.979572081,0.211544114
74.35,23.55,9.33765E-5,19.230113852,0.382160306
81.45,23.25,1.52318E-4,33.003709487,0.544098669
77.85,36.05,1.68393E-5,1.843154235,0.083173844
77.95,36.05,1.35846E-5,1.25477929,0.0676558
82.45,11.95,5.83772E-9,0.000004993,0.000030104
78.15,36.05,4.16471E-6,0.20798855,0.021247693
88.35,17.85,8.47625E-5,17.266569003,0.354096361
90.45,13.95,1.43189E-5,1.388461004,0.07117952
73.45,22.55,2.75268E-4,60.360720318,0.758167079
83.05,22.85,2.25894E-4,50.235398744,0.688044351
75.05,8.15,7.76324E-6,0.510159981,0.039242882
81.15,18.450000000000003,2.37757E-4,52.574352481,0.706556314
76.35,19.75,2.51411E-4,55.610971468,0.726508142
84.95,24.35,1.2012E-4,25.476799817,0.461752752
95.35,17.85,6.10858E-5,11.694987783,0.270217518
69.25,13.850000000000001,1.84705E-5,2.137568113,0.090853783
68.55,11.95,1.00799E-4,20.877922364,0.405361424
93.95,11.75,1.90818E-5,2.250048481,0.093714934
92.55,20.15,1.16024E-4,24.447785533,0.450263713
71.75,11.55,5.95368E-5,11.381587318,0.26436455
76.85,35.95,2.0423E-5,2.510612115,0.099961468
69.35,20.25,3.64134E-7,0.004289362,0.001876014
77.05,35.95,2.00194E-5,2.433732562,0.098086324
77.15,35.95,1.91383E-5,2.261525343,0.093979054
92.15,20.55,5.24338E-5,9.617695157,0.236919709
77.85,11.65,4.85366E-6,0.258952922,0.024718825
77.45,35.95,5.35787E-5,9.893255323,0.241411429
77.55,35.95,4.40677E-5,7.541909387,0.203277987
77.65,35.95,1.61762E-5,1.739416292,0.08003337
77.75,35.95,1.80927E-5,2.075397158,0.089080592
77.85,35.95,4.58861E-5,7.933578505,0.210714038
74.85,14.55,1.37498E-5,1.297133559,0.068449875
92.45,8.75,1.51395E-5,1.562637856,0.075102013
78.15,35.95,9.17264E-7,0.018589968,0.004718997
78.25,35.95,6.93783E-5,13.752939733,0.300767373
82.75,22.65,3.97205E-4,78.813069688,0.871047813
80.25,35.95,3.58297E-6,0.168566396,0.018307068
95.25,8.95,1.05164E-5,0.826383736,0.052787006
80.45,35.95,1.26536E-5,1.096087538,0.063168767
77.05,21.450000000000003,1.37626E-4,29.719393286,0.508215125
69.15,8.75,5.51105E-5,10.225650833,0.247380276
96.45,11.25,2.6041E-4,57.608491241,0.738909743
87.15,18.450000000000003,4.79785E-4,86.844929777,0.915766774
80.95,35.95,1.03724E-5,0.809651056,0.052083227
85.25,21.65,1.66438E-4,36.212775332,0.576113408
93.95,8.05,6.82148E-7,0.011247767,0.003511534
76.55,16.75,1.09999E-4,22.918570953,0.432915033
77.35,9.05,2.40099E-5,3.219574718,0.11645661
73.55,17.450000000000003,1.7248E-5,1.92503994,0.08510397
81.05,15.55,1.45001E-5,1.423055517,0.07204734
75.75,13.75,5.57287E-5,10.386335175,0.249775685
88.85,17.15,1.77115E-4,39.01053536,0.598822586
74.95,15.350000000000001,6.94631E-5,13.759886041,0.301072854
96.35,11.45,3.18537E-5,5.001718563,0.151481876
81.45,15.55,1.03885E-4,21.574314425,0.414748813
77.65,16.05,1.60626E-4,34.824369111,0.563216765
77.55,13.350000000000001,1.47844E-4,32.01382995,0.533456548
71.25,21.35,1.01174E-4,20.958719579,0.40651108
68.75,21.55,3.32809E-6,0.148169093,0.017015931
78.05,35.85,1.80349E-4,39.761612373,0.605457599
78.15,35.85,2.20496E-6,0.075076547,0.011306186
86.55,9.85,1.80466E-5,2.066361233,0.088864079
88.45,17.65,7.13445E-6,0.44922742,0.036122522
84.15,16.25,3.08876E-5,4.806971944,0.14724399
75.55,10.85,3.72061E-4,75.880284698,0.853195719
80.05,19.15,3.5262E-4,73.271687078,0.8377148
81.15,14.45,1.57899E-6,0.044256485,0.008109521
80.45,35.85,4.07065E-5,6.829342491,0.189347725
92.65,11.15,1.03798E-5,0.810689032,0.05211924
91.75,11.55,1.43732E-5,1.397073276,0.071439872
93.15,23.05,1.12342E-5,0.913181751,0.056286388
88.45,9.45,1.0262E-6,0.022755719,0.00527796
92.25,21.85,1.97294E-5,2.381997344,0.096736439
69.45,9.35,4.92336E-5,8.790233263,0.224221993
83.55,16.55,6.9517E-5,13.794636855,0.301267206
81.35,15.15,5.55568E-6,0.312135269,0.028243137
79.45,10.55,9.03719E-7,0.018043073,0.004649478
85.45,22.55,8.0853E-6,0.54654128,0.040837191
86.95,10.55,4.4325E-6,0.226858409,0.022598384
70.65,22.35,1.19598E-4,25.261089117,0.460302788
91.95,9.15,1.42486E-6,0.036946266,0.007320804
69.75,15.05,3.75372E-6,0.177726769,0.019171136
77.45,35.75,3.57021E-5,5.76307199,0.168155061
92.65,11.55,6.31586E-6,0.380225019,0.032045094
91.65,16.950000000000003,5.91118E-5,11.28662054,0.262750803
86.85,22.25,1.04443E-5,0.816936904,0.052434457
77.85,35.75,2.97007E-5,4.540100747,0.14200856
90.85,13.15,8.00601E-6,0.539301275,0.040444922
86.25,19.35,2.56692E-5,3.619309485,0.123984399
78.15,35.75,1.33321E-5,1.217085493,0.066441317
78.25,35.75,6.80229E-6,0.42283832,0.034470077
94.75,9.65,3.32114E-6,0.146839247,0.016980686
78.45,35.75,2.54557E-5,3.552855646,0.123019697
76.45,19.75,1.3688E-5,1.28615792,0.068152994
69.05,14.850000000000001,4.90092E-5,8.726346656,0.223323607
76.05,10.25,8.99539E-6,0.651368175,0.04532816
77.35,14.65,4.07038E-5,6.821201413,0.189336387
84.85,9.95,7.43452E-8,0.000287864,0.000383312
80.05,20.950000000000003,1.39673E-4,30.218303479,0.513377595
91.55,19.55,5.21446E-5,9.549758946,0.235780815
90.85,19.950000000000003,1.3072E-4,28.043904311,0.490384926
85.35,10.95,1.14293E-5,0.938168375,0.057235518
92.75,35.75,4.04528E-6,0.19852901,0.020644688
95.75,22.25,1.90479E-4,42.024991477,0.625538598
69.75,10.45,7.9585E-5,16.059613635,0.336619066
76.55,35.650000000000006,1.18707E-4,25.022646022,0.457816979
89.05,22.450000000000003,5.81154E-6,0.336571801,0.029524443
71.05,11.85,1.60187E-5,1.710430459,0.079285961
94.05,8.75,8.57355E-6,0.607416596,0.043249148
70.55,16.75,1.68931E-5,1.851588619,0.083428004
93.05,20.15,4.80661E-5,8.503080749,0.219537331
81.75,8.25,1.4142E-5,1.357139636,0.070331813
90.05,11.45,8.59908E-6,0.609136015,0.043375129
77.95,8.15,1.92587E-5,2.292255424,0.094541444
89.65,14.95,1.33258E-5,1.214419572,0.066411013
77.55,35.650000000000006,4.39554E-5,7.519897244,0.202816531
80.45,11.25,1.33146E-5,1.211754948,0.06635685
69.55,20.35,3.64589E-6,0.172922761,0.018625583
89.95,16.05,2.23428E-5,2.872119428,0.108828215
68.75,11.95,2.72499E-4,59.840321486,0.754689215
78.05,35.650000000000006,2.29005E-5,2.994263975,0.111387135
92.35,17.65,9.55108E-5,19.74927891,0.388922842
96.35,16.05,6.62038E-5,12.979340544,0.289226381
78.35,35.650000000000006,5.68413E-5,10.70111787,0.25406772
77.95,14.95,4.43871E-4,83.435184952,0.898628697
78.55,35.650000000000006,2.0931E-4,46.250188516,0.660192819
82.55,16.55,5.04099E-5,9.104385755,0.22891377
69.45,20.65,2.77072E-6,0.109869731,0.014186514
96.35,11.75,7.90989E-6,0.529753178,0.039969207
72.45,22.55,5.95106E-5,11.37563364,0.264265258
77.85,23.75,1.78739E-4,39.348675143,0.602168591
74.95,11.35,1.00612E-4,20.837636272,0.404788551
72.45,15.95,5.71446E-5,10.77523454,0.255233415
81.25,18.25,1.76975E-5,1.996679638,0.087222302
68.85,17.75,3.15834E-5,4.931905794,0.150298224
88.45,12.55,4.70105E-7,0.006088835,0.002421314
80.75,35.650000000000006,1.01006E-5,0.771759165,0.0507537
94.85,11.85,3.62193E-5,5.878224322,0.170370904
76.55,35.55,2.52933E-5,3.522384997,0.122284962
76.65,35.55,2.15118E-5,2.705525068,0.105000822
75.15,18.55,4.38586E-5,7.49793876,0.20241818
90.55,15.55,1.6178E-5,1.742651777,0.080041794
72.55,8.65,5.06864E-6,0.273436396,0.025799442
75.45,15.95,3.91088E-5,6.445587493,0.182641049
77.15,35.55,4.56723E-5,7.89234996,0.209843422
86.45,16.75,6.62767E-5,12.99921618,0.289493434
80.55,18.25,5.25241E-5,9.638694597,0.237274992
77.45,35.55,6.65342E-5,13.058996525,0.290436268
90.65,19.25,3.91775E-5,6.457334111,0.182930622
77.95,19.450000000000003,1.10262E-4,22.962616832,0.433682513
91.95,22.950000000000003,4.54025E-6,0.235844728,0.023141303
94.45,21.65,5.29209E-5,9.744188671,0.238834021
85.15,19.05,2.30887E-5,3.028774931,0.112249231
95.65,22.25,2.1663E-5,2.733648595,0.105698294
77.95,11.85,1.00828E-4,20.888005143,0.405450335
86.15,12.15,2.72989E-5,3.977495077,0.131315806
77.55,15.45,4.79043E-5,8.450282009,0.218885687
70.35,10.65,1.10763E-4,23.051044819,0.435144468
84.15,15.850000000000001,4.76794E-6,0.250285143,0.024287633
84.35,11.25,1.30027E-6,0.033152413,0.006682817
96.25,19.65,1.3029E-5,1.153785965,0.064980594
87.25,18.950000000000003,1.74322E-5,1.952760217,0.085972408
83.65,18.85,3.33231E-6,0.148502324,0.017037329
80.15,35.55,1.69064E-5,1.854969406,0.083490791
93.15,12.15,8.61713E-6,0.612581577,0.04346414
80.35,35.55,5.27629E-6,0.292087806,0.026842072
75.35,21.55,4.45804E-5,7.630578325,0.205381583
75.85,19.65,1.73957E-4,38.219725967,0.592234416
77.25,16.950000000000003,6.37631E-5,12.394411156,0.280223738
78.65,21.950000000000003,1.03404E-5,0.805507919,0.05192686
72.65,8.95,1.25704E-4,26.904394012,0.477031524
71.55,21.75,7.02046E-5,13.983476102,0.303740389
95.05,23.05,9.45434E-5,19.54986675,0.385866959
89.45,11.25,2.19991E-7,0.0015225,0.001133813
80.25,15.350000000000001,2.23647E-5,2.876591308,0.108928886
88.05,17.950000000000003,7.3624E-5,14.751438482,0.315909944
86.95,9.85,1.04273E-5,0.814848793,0.05235177
76.05,13.45,2.92852E-5,4.44859508,0.140168113
96.65,22.950000000000003,2.7824E-5,4.134772669,0.133664757
92.25,11.95,3.70077E-6,0.17549796,0.018903257
95.15,9.05,1.94167E-5,2.321261491,0.095278809
77.55,35.45,3.29861E-5,5.196478112,0.156422475
94.75,10.25,1.68351E-6,0.049804443,0.008643972
77.75,35.45,8.75349E-5,17.836400538,0.363265046
94.65,11.05,8.391E-5,17.030384491,0.351250665
86.05,9.75,5.62234E-6,0.318280258,0.028577154
94.95,20.25,2.62387E-5,3.743982406,0.126553396
83.85,15.95,2.49372E-5,3.444441891,0.120671569
93.55,22.05,2.7816E-5,4.126426659,0.133629087
78.35,35.45,7.13092E-6,0.448513975,0.03610499
78.45,35.45,4.80021E-5,8.479062151,0.219279822
75.65,12.25,9.24094E-5,18.95083982,0.379071295
75.35,15.45,2.86681E-5,4.315331915,0.137427888
73.85,16.15,4.10633E-6,0.203025019,0.020952976
78.85,35.45,4.43971E-6,0.22730238,0.022634689
73.15,19.15,2.77652E-5,4.118089296,0.133402241
84.55,9.35,3.95827E-6,0.188920504,0.020205191
73.15,15.15,5.22449E-5,9.581068327,0.236175835
76.55,35.35,1.65139E-5,1.803110262,0.081633931
82.95,17.950000000000003,4.06167E-5,6.808997029,0.188972515
81.45,17.55,9.14831E-5,18.720855124,0.376097953
76.85,35.35,1.17872E-5,1.001979407,0.058973834
81.25,20.55,3.42053E-4,71.672203939,0.828626095
80.15,16.55,6.11587E-5,11.725557285,0.270491704
68.65,20.75,2.69649E-8,0.000066559,0.000139044
71.25,16.25,4.4407E-5,7.599420775,0.204670882
77.35,35.35,3.69153E-5,6.04623991,0.173343295
88.35,15.75,5.09047E-6,0.275976838,0.025909074
77.55,35.35,2.50409E-5,3.464449935,0.121141445
69.35,20.55,3.48321E-7,0.003859257,0.001794619
70.65,10.45,2.54422E-4,56.268736366,0.730721095
88.65,22.950000000000003,8.59078E-5,17.44593962,0.357900037
77.95,35.35,8.17717E-5,16.616366211,0.344057492
94.55,15.65,1.16184E-4,24.471012494,0.450716888
95.75,21.55,1.64171E-4,35.749979079,0.571130377
78.25,35.35,1.18354E-4,24.975244619,0.456828017
93.25,14.350000000000001,3.17001E-4,67.761015296,0.804992643
81.15,19.55,2.23287E-5,2.869885144,0.108763033
79.25,8.85,7.75533E-6,0.508607966,0.039203702
80.25,9.95,3.3344E-6,0.148835764,0.017047919
96.25,22.55,5.1282E-6,0.279044884,0.026098595
92.85,17.15,2.34311E-4,51.984997219,0.701294937
94.35,9.25,8.06349E-6,0.54573275,0.040729311
80.45,35.35,1.93876E-8,0.000031371,0.000099973
76.45,35.25,2.91387E-6,0.118118682,0.014913973
92.05,21.25,2.76246E-5,4.065472587,0.132773496
89.55,17.65,1.23237E-4,26.280726646,0.470335035
71.45,9.55,3.25301E-4,69.271217096,0.813163088
82.45,11.35,5.21113E-7,0.006986636,0.002683679
81.15,9.25,2.36434E-5,3.143341651,0.114784863
77.05,35.25,2.93528E-5,4.451530362,0.140468047
89.35,8.65,1.58063E-6,0.044414548,0.008117889
69.85,8.55,9.28103E-6,0.677877692,0.046733355
75.85,14.850000000000001,8.47609E-5,17.258092758,0.35409126
73.05,20.25,1.56571E-4,33.82379865,0.553987004
77.55,35.25,6.31903E-5,12.204016225,0.278094613
82.95,11.05,8.64468E-6,0.614308639,0.043600051
94.35,20.65,4.51318E-5,7.760652326,0.207637762
74.25,9.95,3.89416E-4,77.829170214,0.865763226
76.55,11.85,5.76818E-4,92.611384416,0.948929474
71.75,21.25,1.14082E-4,23.907001083,0.444729104
93.55,23.35,1.31303E-5,1.177336763,0.06546915
96.35,8.25,2.1479E-6,0.072674628,0.011015232
78.35,35.25,5.8357E-6,0.33773883,0.029645355
68.05,16.35,1.02628E-5,0.795201096,0.05154751
90.25,18.25,5.62741E-5,10.57117445,0.251882834
78.65,35.25,1.98858E-5,2.403800742,0.097464818
82.55,13.350000000000001,9.6898E-6,0.724411669,0.048740679
71.95,20.85,5.8949E-5,11.257094799,0.262131223
78.95,35.25,9.5634E-7,0.020372998,0.004919536
83.85,23.65,2.58918E-4,57.192818037,0.73689281
92.15,17.05,4.47693E-5,7.679717527,0.206155112
90.65,15.25,2.5399E-6,0.093887636,0.013012432
89.45,15.45,1.52319E-5,1.583904367,0.075542329
73.75,19.25,1.30527E-4,28.004708015,0.489876854
92.15,10.35,1.46866E-5,1.456594019,0.072939472
96.65,23.65,2.56494E-6,0.095933324,0.013139873
83.15,18.05,2.74367E-5,3.996661093,0.131932796
73.45,11.75,2.57281E-4,56.883053362,0.734662268
80.25,22.950000000000003,1.43953E-4,31.240134121,0.524001469
93.25,20.05,1.3497E-5,1.242593846,0.067234612
