Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.79311E-4,39.753897807,0.5991822,0.184137658,0.285714286,0.40625
1.80377E-4,40.005885265,0.601355824,0.182753165,0.293650794,0.40625
1.81745E-4,40.259353488,0.604127147,0.181368671,0.293650794,0.40625
1.82853E-4,40.514729301,0.606356018,0.179984177,0.293650794,0.40625
1.83684E-4,40.752945652,0.608021856,0.178698576,0.293650794,0.40625
1.84645E-4,41.010752754,0.609936405,0.177314082,0.293650794,0.40625
1.85412E-4,41.251478985,0.611459702,0.176028481,0.293650794,0.40625
1.86433E-4,41.511974584,0.613476849,0.174643987,0.293650794,0.40625
1.88131E-4,41.755391613,0.616807905,0.173358386,0.293650794,0.40625
1.89228E-4,42.000775484,0.618945851,0.172072785,0.293650794,0.40625
1.90046E-4,42.266379683,0.620531104,0.170688291,0.293650794,0.40625
1.91409E-4,42.514332605,0.62315957,0.16940269,0.301587302,0.40625
1.92377E-4,42.763678647,0.625016034,0.168117089,0.301587302,0.40625
1.93163E-4,43.014217486,0.626514931,0.166831487,0.30952381,0.40625
1.94267E-4,43.266094938,0.628611983,0.165545886,0.30952381,0.40625
1.95583E-4,43.51937245,0.631094347,0.164260285,0.317460317,0.40625
1.96536E-4,43.754871436,0.632882987,0.163073576,0.317460317,0.4375
1.98108E-4,44.011279886,0.635813283,0.161787975,0.317460317,0.4375
1.99279E-4,44.269832736,0.637982167,0.160502373,0.325396825,0.4375
2.00189E-4,44.509594109,0.639657018,0.159315665,0.333333333,0.4375
2.01635E-4,44.75081952,0.642303862,0.158128956,0.333333333,0.46875
2.02901E-4,45.013890915,0.644606688,0.156843354,0.333333333,0.46875
2.04332E-4,45.258213207,0.647188676,0.155656646,0.333333333,0.46875
2.05215E-4,45.504012622,0.648773674,0.154469937,0.333333333,0.46875
2.06048E-4,45.750730145,0.650262973,0.153283228,0.341269841,0.46875
2.07087E-4,46.019263281,0.652110397,0.151997627,0.341269841,0.46875
2.08528E-4,46.268812383,0.654657258,0.150810918,0.349206349,0.46875
2.09585E-4,46.519859374,0.656513645,0.149624209,0.349206349,0.46875
2.11296E-4,46.751223844,0.659496537,0.148536392,0.349206349,0.46875
2.12197E-4,47.005389333,0.661057283,0.147349684,0.349206349,0.46875
2.13305E-4,47.260722083,0.662967542,0.146162975,0.349206349,0.46875
2.13928E-4,47.517097733,0.664035168,0.144976266,0.349206349,0.46875
2.14696E-4,47.752932227,0.665349273,0.143888449,0.349206349,0.46875
2.1686E-4,48.011991829,0.669020721,0.142701741,0.357142857,0.46875
2.17852E-4,48.251128029,0.6706909,0.141613924,0.357142857,0.46875
2.18738E-4,48.513091275,0.672174819,0.140427215,0.357142857,0.5
2.19642E-4,48.75415878,0.673682115,0.139339399,0.365079365,0.5
2.20805E-4,49.018349662,0.675612469,0.13815269,0.373015873,0.5
2.21842E-4,49.262005791,0.677322754,0.137064873,0.373015873,0.5
2.23254E-4,49.50680264,0.679638033,0.135977057,0.373015873,0.5
2.24414E-4,49.75292042,0.681526179,0.134889241,0.373015873,0.5
2.25555E-4,50.000504732,0.683373768,0.133801424,0.373015873,0.5
2.26557E-4,50.271826054,0.68498726,0.132614715,0.380952381,0.5
2.27639E-4,50.521753724,0.686720431,0.131526899,0.380952381,0.5
2.29029E-4,50.772888895,0.688932275,0.130439082,0.388888889,0.5
2.29702E-4,51.00230618,0.689998651,0.129450158,0.388888889,0.5
2.30927E-4,51.255668143,0.691928092,0.128362342,0.388888889,0.5
2.31692E-4,51.510231559,0.693128248,0.127274525,0.388888889,0.5
2.32806E-4,51.765798847,0.694866292,0.126186709,0.388888889,0.5
2.34287E-4,52.022537129,0.697161996,0.125098892,0.388888889,0.5
2.35036E-4,52.257114769,0.698315304,0.124109968,0.388888889,0.5
2.36397E-4,52.51629338,0.700402204,0.123022152,0.388888889,0.5
2.3715E-4,52.753091583,0.701550379,0.122033228,0.388888889,0.5
2.38253E-4,53.014878583,0.703224208,0.120945411,0.396825397,0.53125
2.39407E-4,53.253812646,0.704965548,0.119956487,0.396825397,0.53125
2.40912E-4,53.518121699,0.707219638,0.118868671,0.396825397,0.53125
2.41922E-4,53.759574922,0.708724166,0.117879747,0.396825397,0.53125
2.44272E-4,54.002853618,0.712193236,0.116890823,0.396825397,0.53125
2.45147E-4,54.272269718,0.713473817,0.115803006,0.404761905,0.53125
2.46045E-4,54.517966025,0.714783477,0.114814082,0.404761905,0.53125
2.46956E-4,54.764623927,0.716104924,0.113825158,0.412698413,0.5625
2.47758E-4,55.011985707,0.717262816,0.112836234,0.412698413,0.59375
2.49042E-4,55.260356018,0.719108704,0.11184731,0.412698413,0.59375
2.50099E-4,55.509996721,0.720617621,0.110858386,0.412698413,0.59375
2.51067E-4,55.760731585,0.721993214,0.109869462,0.412698413,0.59375
2.51834E-4,56.012247409,0.723078236,0.108880538,0.420634921,0.59375
2.54675E-4,56.265303638,0.727061118,0.107891614,0.420634921,0.59375
2.5549E-4,56.520476035,0.728192591,0.10690269,0.420634921,0.59375
2.55999E-4,56.750708359,0.728896819,0.106012658,0.420634921,0.59375
2.58993E-4,57.008946497,0.733004084,0.105023734,0.436507937,0.59375
2.60348E-4,57.268614663,0.734842763,0.10403481,0.436507937,0.59375
2.6219E-4,57.503998386,0.737321767,0.103144778,0.436507937,0.59375
2.63081E-4,57.766709468,0.738512464,0.102155854,0.444444444,0.59375
2.64411E-4,58.004217801,0.740278811,0.101265823,0.444444444,0.59375
2.65504E-4,58.269209688,0.741722781,0.100276899,0.444444444,0.59375
2.66028E-4,58.508468112,0.742411373,0.099386867,0.444444444,0.59375
2.67296E-4,58.775159882,0.74407118,0.098397943,0.444444444,0.59375
2.69007E-4,59.016691479,0.746295134,0.097507911,0.444444444,0.59375
2.6975E-4,59.259139785,0.747253589,0.09661788,0.444444444,0.59375
2.71182E-4,59.502662351,0.749092608,0.095727848,0.444444444,0.59375
2.72098E-4,59.774282625,0.750262217,0.094738924,0.444444444,0.59375
2.73648E-4,60.01982603,0.752228154,0.093848892,0.452380952,0.59375
2.74861E-4,60.26680036,0.753755675,0.092958861,0.452380952,0.59375
2.7661E-4,60.515011466,0.75594185,0.092068829,0.46031746,0.59375
2.78729E-4,60.76490265,0.75856348,0.091178797,0.468253968,0.625
2.80574E-4,61.01682375,0.760824393,0.090288766,0.468253968,0.625
2.81717E-4,61.270167418,0.762214188,0.089398734,0.476190476,0.625
2.83387E-4,61.524528734,0.764231086,0.088508703,0.476190476,0.65625
2.84429E-4,61.751716352,0.765479397,0.087717563,0.484126984,0.65625
2.85358E-4,62.008184866,0.766588215,0.086827532,0.484126984,0.65625
2.86404E-4,62.265416828,0.767829532,0.0859375,0.484126984,0.65625
2.88017E-4,62.524121452,0.769731641,0.085047468,0.5,0.65625
2.89598E-4,62.755265107,0.771580353,0.084256329,0.515873016,0.65625
2.92179E-4,63.017285934,0.774566022,0.083366297,0.515873016,0.6875
2.94336E-4,63.252048807,0.777031646,0.082575158,0.515873016,0.6875
2.95356E-4,63.517488008,0.778188821,0.081685127,0.515873016,0.6875
2.97349E-4,63.754597047,0.780431026,0.080893987,0.515873016,0.6875
2.98444E-4,64.022827834,0.781653068,0.080003956,0.531746032,0.6875
2.99821E-4,64.262209705,0.783181309,0.079212816,0.531746032,0.6875
3.01372E-4,64.502745598,0.784888853,0.078421677,0.531746032,0.75
3.0286E-4,64.774635411,0.78651527,0.077531646,0.531746032,0.75
3.041E-4,65.01757445,0.787859981,0.076740506,0.53968254,0.75
3.0483E-4,65.261193594,0.788647968,0.075949367,0.547619048,0.75
3.06155E-4,65.505702289,0.790071406,0.075158228,0.547619048,0.75
3.07581E-4,65.751266234,0.791592335,0.074367089,0.547619048,0.75
3.08895E-4,66.028827424,0.792983624,0.073477057,0.547619048,0.75
3.09749E-4,66.27632451,0.793882736,0.072685918,0.547619048,0.75
3.10598E-4,66.52456287,0.79477379,0.071894778,0.547619048,0.75
3.12502E-4,66.773985045,0.796756261,0.071103639,0.555555556,0.78125
3.13728E-4,67.024423831,0.798022681,0.0703125,0.571428571,0.78125
3.15335E-4,67.276028816,0.79967055,0.069521361,0.571428571,0.78125
3.16431E-4,67.528727406,0.800787614,0.068730222,0.579365079,0.78125
3.17389E-4,67.750613727,0.801757975,0.068037975,0.579365079,0.78125
3.19119E-4,68.005497386,0.803499115,0.067246835,0.579365079,0.78125
3.21E-4,68.261601775,0.805374822,0.066455696,0.587301587,0.78125
3.22643E-4,68.51918665,0.806997717,0.065664557,0.595238095,0.78125
3.24831E-4,68.778232593,0.809139011,0.064873418,0.595238095,0.8125
3.26522E-4,69.006459467,0.810777312,0.064181171,0.595238095,0.8125
3.27662E-4,69.268240164,0.811874247,0.063390032,0.595238095,0.8125
3.29867E-4,69.531310577,0.813977156,0.062598892,0.595238095,0.8125
3.31097E-4,69.762717848,0.815140225,0.061906646,0.595238095,0.8125
3.32707E-4,70.028403576,0.816651843,0.061115506,0.595238095,0.8125
3.34561E-4,70.2621094,0.818376474,0.060423259,0.603174603,0.8125
3.36643E-4,70.530669432,0.820294787,0.05963212,0.611111111,0.8125
3.37274E-4,70.766601366,0.820871653,0.058939873,0.619047619,0.8125
3.38499E-4,71.003137602,0.82198714,0.058247627,0.626984127,0.8125
3.40634E-4,71.274671574,0.823914641,0.057456487,0.626984127,0.8125
3.41987E-4,71.513816662,0.825124935,0.056764241,0.626984127,0.8125
3.44094E-4,71.753939203,0.826993398,0.056071994,0.626984127,0.8125
3.47212E-4,72.030455865,0.829722152,0.055280854,0.634920635,0.8125
3.49185E-4,72.274402704,0.831426842,0.054588608,0.634920635,0.8125
3.51437E-4,72.519675321,0.83335076,0.053896361,0.634920635,0.8125
3.53834E-4,72.766711942,0.835375815,0.053204114,0.642857143,0.8125
3.55109E-4,73.015006146,0.836442159,0.052511867,0.642857143,0.8125
3.57403E-4,73.264620144,0.838343672,0.05181962,0.650793651,0.8125
3.58939E-4,73.515263238,0.83960512,0.051127373,0.658730159,0.8125
3.60155E-4,73.767085665,0.84059679,0.050435127,0.658730159,0.8125
3.65894E-4,74.021635259,0.845193056,0.04974288,0.658730159,0.84375
3.67759E-4,74.278343901,0.846658385,0.049050633,0.658730159,0.84375
3.6991E-4,74.53680242,0.848330885,0.048358386,0.658730159,0.84375
3.72822E-4,74.759874001,0.850566353,0.047765032,0.658730159,0.84375
3.75045E-4,75.021489207,0.852250033,0.047072785,0.658730159,0.84375
3.77555E-4,75.285070565,0.854129394,0.046380538,0.658730159,0.84375
3.79284E-4,75.512281502,0.855409199,0.045787184,0.658730159,0.84375
3.81023E-4,75.778598671,0.856685761,0.045094937,0.658730159,0.84375
3.81725E-4,76.007392556,0.857198123,0.044501582,0.658730159,0.84375
3.83427E-4,76.275296378,0.858431737,0.043809335,0.658730159,0.84375
3.85105E-4,76.506034993,0.859637922,0.043215981,0.658730159,0.84375
3.87077E-4,76.776354142,0.861042136,0.042523734,0.658730159,0.84375
3.89328E-4,77.009324853,0.862627508,0.04193038,0.658730159,0.84375
3.91073E-4,77.2827544,0.863844241,0.041238133,0.666666667,0.84375
3.92671E-4,77.518012563,0.864949269,0.040644778,0.666666667,0.84375
3.94758E-4,77.754487556,0.866378938,0.040051424,0.666666667,0.84375
3.96669E-4,78.031427812,0.867674636,0.039359177,0.674603175,0.84375
4.00076E-4,78.270844737,0.869953546,0.038765823,0.674603175,0.84375
4.03244E-4,78.51210716,0.872037162,0.038172468,0.674603175,0.84375
4.04576E-4,78.754627244,0.872902977,0.037579114,0.674603175,0.84375
4.06734E-4,79.038465493,0.874293922,0.036886867,0.674603175,0.84375
4.09247E-4,79.28358959,0.875894479,0.036293513,0.674603175,0.84375
4.1256E-4,79.530336386,0.877973194,0.035700158,0.674603175,0.84375
4.13178E-4,79.778079528,0.87835692,0.035106804,0.674603175,0.84375
4.14986E-4,80.026518565,0.879473011,0.034513449,0.682539683,0.84375
4.16035E-4,80.275833828,0.880116317,0.033920095,0.698412698,0.84375
4.17467E-4,80.525958785,0.880988376,0.033326741,0.698412698,0.84375
4.20489E-4,80.777571164,0.882807832,0.032733386,0.706349206,0.84375
4.22618E-4,81.03029753,0.884073408,0.032140032,0.706349206,0.84375
4.26162E-4,81.284983423,0.886149176,0.031546677,0.706349206,0.84375
4.28357E-4,81.541259542,0.887415872,0.030953323,0.706349206,0.84375
4.30743E-4,81.756042347,0.888777243,0.030458861,0.706349206,0.875
4.32752E-4,82.015207132,0.889911028,0.029865506,0.706349206,0.875
4.35951E-4,82.275868383,0.891692145,0.029272152,0.714285714,0.875
4.38651E-4,82.538166552,0.893172832,0.028678797,0.722222222,0.875
4.39712E-4,82.757862217,0.893749119,0.028184335,0.722222222,0.875
4.42678E-4,83.022546159,0.89534384,0.027590981,0.722222222,0.875
4.45924E-4,83.289321563,0.897061914,0.026997627,0.722222222,0.875
4.48718E-4,83.513211317,0.898517549,0.026503165,0.73015873,0.875
4.50099E-4,83.782922461,0.899229872,0.02590981,0.738095238,0.875
4.51444E-4,84.008464436,0.899918713,0.025415348,0.746031746,0.875
4.53611E-4,84.279799214,0.901018298,0.024821994,0.761904762,0.875
4.56531E-4,84.507515133,0.902480901,0.024327532,0.76984127,0.875
4.58789E-4,84.782366402,0.903597424,0.023734177,0.76984127,0.875
4.61502E-4,85.012525526,0.904921352,0.023239715,0.76984127,0.875
4.63243E-4,85.289818652,0.905761684,0.022646361,0.76984127,0.875
4.65697E-4,85.522239832,0.906933681,0.022151899,0.76984127,0.875
4.70049E-4,85.756099075,0.908975959,0.021657437,0.76984127,0.875
4.73412E-4,86.039209178,0.910523514,0.021064082,0.777777778,0.875
4.78938E-4,86.277497823,0.913009264,0.02056962,0.777777778,0.875
4.81599E-4,86.517612811,0.914181346,0.020075158,0.777777778,0.875
4.84244E-4,86.75929758,0.915331224,0.019580696,0.777777778,0.875
4.90371E-4,87.003205666,0.917935071,0.019086234,0.777777778,0.875
4.94643E-4,87.298848024,0.91970351,0.01849288,0.785714286,0.90625
4.9955E-4,87.547509604,0.921687269,0.017998418,0.785714286,0.90625
5.04797E-4,87.798678567,0.923754753,0.017503956,0.785714286,0.90625
5.08722E-4,88.001686656,0.925265443,0.017108386,0.793650794,0.90625
5.1235E-4,88.257049003,0.926635074,0.016613924,0.793650794,0.90625
