x,y,raw,cumulative,Cloglog
78.95,22.25,2.12068E-4,46.941742693,0.660834058
96.15,11.75,9.60906E-5,19.632362125,0.387334165
70.35,12.95,8.75009E-5,17.613037999,0.359905563
69.55,17.75,2.71321E-6,0.110428452,0.013738573
80.15,36.75,1.22947E-4,26.065172052,0.465737852
74.15,13.65,1.52412E-4,32.812097699,0.54026262
91.85,17.55,7.34123E-5,14.272947635,0.312233836
82.75,20.65,1.06626E-4,21.863946543,0.419374804
80.55,36.75,1.02389E-5,0.860840767,0.050865659
95.95,22.450000000000003,1.67927E-4,37.135055403,0.575230134
71.25,20.85,4.19243E-5,6.61879349,0.192456815
80.85,36.75,1.92555E-5,2.172593092,0.093512218
96.85,23.05,2.09465E-5,2.461343617,0.101294161
85.95,13.95,1.32939E-6,0.036121242,0.006755239
81.15,36.75,2.31692E-4,51.510231559,0.693128248
75.45,11.35,5.33858E-5,9.385484574,0.238296163
95.05,20.950000000000003,7.60386E-6,0.543036075,0.038027772
72.15,17.75,1.05761E-4,21.662329317,0.416808726
93.35,19.55,5.63696E-6,0.339374688,0.028331978
92.75,10.75,5.05919E-6,0.287342387,0.025465335
85.55,12.15,9.95797E-6,0.827575503,0.049505142
89.25,12.05,5.01408E-6,0.284820391,0.025241185
74.05,11.95,1.12023E-4,23.320896287,0.435135872
75.75,24.25,1.63913E-4,35.924151639,0.566447742
77.35,17.35,2.94108E-5,4.044879166,0.139254628
78.45,14.15,1.07347E-4,22.01374683,0.421505487
68.05,14.65,1.54432E-5,1.604146817,0.075719704
82.95,13.95,1.70653E-6,0.054003971,0.008663302
95.55,9.65,3.81883E-6,0.196363571,0.019282682
80.25,36.650000000000006,6.06831E-5,11.345734231,0.266115828
86.75,11.05,2.2328E-6,0.083861809,0.011319762
96.45,17.35,1.24432E-5,1.163538534,0.061473072
80.55,36.650000000000006,1.5519E-5,1.61962985,0.076076726
76.55,10.25,1.97245E-5,2.254600487,0.095677367
96.85,21.65,1.88665E-5,2.121190128,0.091712564
78.25,19.35,8.31806E-5,16.698558378,0.345649148
82.95,10.45,2.58033E-6,0.10245232,0.013070134
72.75,8.35,3.7659E-5,5.749278084,0.174702458
81.45,12.05,6.73987E-6,0.459792668,0.033780725
81.25,36.650000000000006,1.03976E-5,0.873237735,0.051633512
74.55,22.450000000000003,2.69266E-4,59.151264222,0.746628879
80.85,14.75,2.17542E-4,48.164022548,0.670169398
77.15,36.55,2.5762E-5,3.302665028,0.123091264
71.25,21.15,5.20699E-5,9.121292059,0.233168524
85.75,16.950000000000003,3.1436E-5,4.440642957,0.14809677
90.65,12.05,3.54182E-5,5.271854877,0.165219106
68.65,11.55,5.47958E-5,9.796588567,0.243752428
92.45,18.450000000000003,1.18771E-4,24.977083071,0.454238708
95.75,14.75,2.24553E-4,49.797830625,0.681751672
91.05,20.85,6.44445E-5,12.283333997,0.280056197
79.25,16.55,1.82779E-4,40.496444026,0.606207482
78.05,36.55,8.84261E-8,0.000470589,0.000450755
70.45,18.05,2.67008E-5,3.48359077,0.127278846
93.85,9.65,5.77308E-8,0.000225897,0.000294308
70.05,16.85,5.42618E-5,9.638294957,0.241690406
82.25,16.450000000000003,1.32409E-4,28.533671314,0.490900012
80.35,36.55,6.23691E-5,11.788997027,0.272397563
96.45,9.95,1.2478E-5,1.172260448,0.061639801
91.65,19.25,4.74917E-5,7.992327024,0.215057824
89.85,8.55,1.34829E-6,0.037459513,0.00685091
80.65,13.15,1.03809E-6,0.023662608,0.005278931
77.95,18.75,5.42152E-5,9.632868782,0.241510385
70.35,12.45,4.08877E-5,6.407462897,0.188177598
95.15,19.75,1.4064E-5,1.405117071,0.06919711
84.45,17.15,5.49599E-5,9.884416178,0.244384993
92.55,11.25,2.70655E-5,3.55083913,0.128900021
89.55,9.75,1.59297E-5,1.685635234,0.078009776
73.65,18.35,1.45449E-6,0.041801775,0.007388545
77.05,36.45,2.34555E-6,0.089347057,0.011888001
77.15,36.45,6.78738E-7,0.011417532,0.003454689
83.85,24.35,1.03306E-4,21.191992628,0.409463809
72.15,12.350000000000001,1.00492E-4,20.479313191,0.400930158
92.35,9.05,1.7497E-5,1.892142962,0.085347938
95.05,21.25,3.59824E-5,5.421865839,0.167617273
77.65,36.45,7.89214E-5,15.596565065,0.331283684
96.45,11.95,1.80877E-5,1.988288003,0.08809857
81.45,9.55,2.55922E-6,0.100652359,0.012963871
69.45,18.35,4.70123E-5,7.850577335,0.213136692
68.35,17.65,8.69761E-7,0.017605256,0.004424816
84.15,17.75,3.65409E-5,5.552376074,0.169984002
73.05,13.25,8.0759E-5,16.092028144,0.337519688
80.05,36.45,2.02818E-5,2.37056187,0.09824343
94.45,15.95,3.25213E-5,4.661430753,0.152797849
81.25,11.05,2.01779E-5,2.348314076,0.097765365
72.05,21.75,1.60373E-4,35.063840288,0.558549478
87.75,10.75,3.08175E-7,0.003021609,0.001570052
86.85,23.15,5.12558E-5,8.883599816,0.229978591
87.75,13.15,1.72874E-6,0.055379399,0.008775557
78.85,16.950000000000003,7.11983E-5,13.744944275,0.304425698
93.05,8.75,1.62136E-5,1.719371129,0.079343459
83.25,11.35,3.067E-6,0.137900247,0.015516014
95.45,20.950000000000003,1.40068E-5,1.39528414,0.068925901
81.25,16.450000000000003,8.17191E-5,16.343748935,0.340754866
81.45,8.35,2.44144E-5,3.011349894,0.117045094
76.85,36.35,3.93794E-5,6.15387208,0.181910259
94.75,13.55,3.97026E-5,6.193387002,0.18325712
74.15,10.15,3.49884E-5,5.194474417,0.163387744
92.85,12.55,5.06212E-5,8.720497679,0.227483128
91.95,17.450000000000003,1.02238E-4,20.97615133,0.406239774
77.35,36.35,1.19387E-5,1.089233504,0.059056204
96.65,9.15,2.14484E-5,2.56731431,0.103591065
76.05,17.65,3.10797E-5,4.375000402,0.146547708
77.65,36.35,7.17336E-5,13.844973623,0.306321541
95.15,19.35,1.42541E-5,1.43206428,0.070099046
79.75,12.65,3.7854E-5,5.802147732,0.175522596
69.55,18.450000000000003,1.77425E-5,1.930935574,0.08649229
78.05,36.35,9.85953E-7,0.021340486,0.005014447
79.35,22.55,2.69631E-4,59.178227344,0.747100824
85.65,22.35,3.96674E-6,0.207654128,0.020022007
82.95,21.55,9.12317E-6,0.732715483,0.045450842
80.25,36.35,2.97645E-5,4.118817656,0.140805367
87.75,20.15,2.04801E-4,45.360507466,0.648031901
80.45,36.35,4.80027E-6,0.267674441,0.024177968
79.35,16.35,1.17693E-4,24.728944377,0.451232379
96.35,8.15,4.81421E-6,0.268155862,0.024247333
76.25,14.350000000000001,4.22044E-5,6.71977712,0.193609132
85.15,23.450000000000003,1.01301E-4,20.721688067,0.40339546
80.95,36.35,3.42355E-5,5.035274117,0.160170213
85.25,15.850000000000001,1.40303E-5,1.398089319,0.069037444
94.85,14.850000000000001,1.37731E-4,29.54745043,0.50452921
94.45,17.15,3.22144E-5,4.599881893,0.151470942
77.75,19.25,3.9054E-4,77.126369953,0.86347423
90.15,11.75,1.34146E-5,1.302002011,0.066110121
79.05,18.35,6.22468E-5,11.745365356,0.27194348
85.95,17.05,2.74507E-4,60.156879204,0.753310499
94.25,8.05,4.87212E-7,0.006357973,0.002481058
80.05,19.55,7.43159E-5,14.560704908,0.315394976
69.15,18.55,3.2135E-5,4.587008889,0.15112731
84.65,8.95,5.21983E-10,0.000000279,0.000002661
87.15,15.75,5.84925E-8,0.000237521,0.00029819
91.25,20.85,1.01604E-4,20.813005053,0.404317901
81.15,15.05,3.32948E-5,4.842611638,0.156132564
73.75,21.15,2.18998E-4,48.622509357,0.672608695
77.65,9.95,5.4904E-4,90.326832197,0.939152334
91.25,8.45,3.36344E-6,0.161187021,0.017002931
68.65,18.15,2.05502E-5,2.401163583,0.099476325
95.05,24.150000000000002,3.24528E-6,0.150908326,0.016410497
80.25,36.25,1.13049E-4,23.714798462,0.438081619
69.45,13.65,7.17747E-5,13.888027585,0.306467109
79.95,16.65,4.26668E-5,6.834207673,0.195508317
82.85,14.15,3.58686E-7,0.003847441,0.001827157
80.65,36.25,6.8466E-6,0.468632525,0.034306379
80.75,36.25,6.31405E-5,11.989807141,0.275253408
79.35,9.85,2.00978E-10,0.000000082,0.000001025
86.15,17.65,9.11297E-5,18.416574092,0.371639701
94.25,8.25,1.08327E-5,0.929605347,0.053734811
79.25,18.55,3.42767E-5,5.055825331,0.160346462
84.85,21.55,5.06715E-5,8.735697935,0.227681168
81.25,8.75,2.87078E-5,3.879257738,0.136163664
85.75,9.45,5.22882E-7,0.007166884,0.002662459
74.05,9.15,2.20168E-5,2.663055053,0.106185104
75.05,21.65,4.52013E-4,84.189222371,0.900208276
95.85,13.350000000000001,2.51649E-4,55.936720922,0.722817725
88.85,12.850000000000001,9.05866E-6,0.727257639,0.045136837
71.35,21.950000000000003,1.29998E-4,27.851490542,0.484602251
77.45,36.150000000000006,3.3393E-4,70.128435181,0.817791294
93.85,23.25,7.19419E-6,0.498847325,0.036016297
91.25,21.85,7.76928E-5,15.244452484,0.32708157
96.35,12.850000000000001,2.72518E-4,59.828784752,0.750796372
80.05,16.450000000000003,2.18243E-5,2.627984872,0.105307468
77.95,36.150000000000006,2.01861E-5,2.350332684,0.097803042
80.45,22.25,3.21E-4,68.261601775,0.805374822
75.15,11.35,5.14844E-5,8.94525243,0.23087572
68.45,10.35,2.07005E-5,2.41970997,0.100166394
79.65,22.450000000000003,3.11106E-4,66.617835092,0.795304724
80.25,36.150000000000006,8.54194E-5,17.128918428,0.353075925
80.35,36.150000000000006,6.40452E-5,12.199763952,0.278588977
94.95,12.95,6.57926E-5,12.615506051,0.284987694
83.25,9.65,7.09359E-7,0.012324305,0.003610266
93.95,21.85,1.25868E-5,1.188558302,0.062160005
78.55,14.55,4.58161E-5,7.521079925,0.208323093
80.75,24.25,6.90461E-6,0.472760893,0.034591951
88.75,10.05,7.36183E-6,0.522841214,0.036839922
81.05,36.150000000000006,1.82343E-6,0.059811229,0.009254026
76.65,36.05,4.05609E-5,6.321890689,0.186823443
85.45,23.75,1.45082E-4,31.174027641,0.522757071
76.85,36.05,2.22124E-5,2.702886788,0.107076308
89.45,21.450000000000003,2.2498E-5,2.743162274,0.108375447
82.25,20.25,1.27495E-4,27.16852526,0.477982782
77.15,36.05,2.09642E-6,0.076502389,0.010632044
71.25,21.25,1.55565E-5,1.628953982,0.07625342
77.35,36.05,6.39041E-5,12.161370949,0.278069871
87.85,22.85,1.08999E-5,0.935041395,0.054059154
92.25,15.95,5.79507E-5,10.639997226,0.255820155
74.35,23.55,1.11436E-4,23.086314749,0.433443332
81.45,23.25,1.0621E-4,21.778829201,0.418143714
77.85,36.05,2.53019E-5,3.200473782,0.121031793
77.95,36.05,2.12048E-5,2.516158066,0.102476839
82.45,11.95,5.12507E-10,0.000000227,0.000002613
78.15,36.05,5.77182E-6,0.351365408,0.028999873
88.35,17.85,6.29279E-5,11.939364829,0.274467442
90.45,13.95,1.8983E-5,2.140129178,0.092252039
73.45,22.55,2.10047E-4,46.603764763,0.657320977
83.05,22.85,2.65528E-4,58.295762531,0.741754747
75.05,8.15,1.19125E-5,1.079690346,0.058930264
81.15,18.450000000000003,2.92179E-4,63.017285934,0.774566022
76.35,19.75,1.59047E-4,34.568783386,0.555555469
84.95,24.35,1.3797E-4,29.602611725,0.505132081
95.35,17.85,7.49738E-5,14.725046709,0.317687724
69.25,13.850000000000001,2.0993E-5,2.469736462,0.101507355
68.55,11.95,1.40785E-4,30.23048621,0.512184666
93.95,11.75,2.08539E-5,2.446705982,0.100869715
92.55,20.15,1.00383E-4,20.439133579,0.400595923
71.75,11.55,7.55884E-5,14.822913491,0.319822318
76.85,35.95,1.44761E-5,1.467964929,0.071151058
69.35,20.25,9.75835E-8,0.000545633,0.000497424
77.05,35.95,6.04116E-6,0.382684346,0.030332402
77.15,35.95,1.15762E-5,1.031497236,0.057315283
92.15,20.55,5.60289E-5,10.167104444,0.248492248
77.85,11.65,6.26884E-6,0.408566137,0.031457401
77.45,35.95,9.71798E-5,19.816077055,0.390727235
77.55,35.95,9.94505E-5,20.25916772,0.397740509
77.65,35.95,2.57402E-5,3.300088827,0.122993637
77.75,35.95,2.28427E-5,2.779489221,0.10994133
77.85,35.95,4.57294E-5,7.507342148,0.207972909
74.85,14.55,3.29088E-5,4.736719506,0.154470085
92.45,8.75,1.6826E-5,1.783989739,0.082213461
78.15,35.95,6.11739E-7,0.00992186,0.003114204
78.25,35.95,1.52205E-4,32.690221905,0.53977778
82.75,22.65,2.48531E-4,55.235451797,0.718375361
80.25,35.95,2.84372E-6,0.120985592,0.014394632
95.25,8.95,1.1259E-5,0.993809533,0.055789518
80.45,35.95,1.19806E-5,1.099997477,0.059256875
77.05,21.450000000000003,1.4763E-4,31.759292184,0.528915744
69.15,8.75,8.61994E-5,17.32622122,0.355643841
96.45,11.25,3.27349E-4,69.169977045,0.811573828
87.15,18.450000000000003,3.38499E-4,71.003137602,0.82198714
80.95,35.95,1.20698E-5,1.11684287,0.059684754
85.25,21.65,2.26003E-4,50.113402419,0.684096143
93.95,8.05,4.94743E-7,0.006554882,0.002519361
76.55,16.75,1.44471E-4,31.072684098,0.521267563
77.35,9.05,1.58773E-5,1.676095903,0.07776332
73.55,17.450000000000003,2.73102E-5,3.621492491,0.129985931
81.05,15.55,2.36031E-5,2.888688896,0.113385365
75.75,13.75,6.07064E-5,11.357875117,0.266202865
88.85,17.15,1.96437E-4,43.735217843,0.632697181
74.95,15.350000000000001,1.25128E-4,26.561370125,0.471646539
96.35,11.45,3.50894E-5,5.215502016,0.163818612
81.45,15.55,1.39745E-4,29.963717726,0.5095912
77.65,16.05,1.29524E-4,27.643814179,0.483356597
77.55,13.350000000000001,1.53995E-4,33.317338789,0.543958118
71.25,21.35,1.35191E-4,28.988379922,0.498071281
68.75,21.55,1.73161E-6,0.05555256,0.008790069
78.05,35.85,2.85589E-4,62.093838303,0.766862617
78.15,35.85,2.35214E-6,0.089816888,0.011921204
86.55,9.85,1.57107E-5,1.652408734,0.076979432
88.45,17.65,5.25832E-6,0.300244238,0.026454279
84.15,16.25,3.41839E-5,5.011323944,0.159949193
75.55,10.85,2.69798E-4,59.31309844,0.747315436
80.05,19.15,4.4121E-4,82.934152023,0.89455757
81.15,14.45,2.11758E-6,0.077980031,0.010738796
80.45,35.85,5.45178E-5,9.681802468,0.242679744
92.65,11.15,1.12112E-5,0.988188068,0.055559251
91.75,11.55,1.41123E-5,1.409347447,0.069426453
93.15,23.05,7.97635E-6,0.589673585,0.039853018
88.45,9.45,1.71801E-6,0.054689499,0.008721356
92.25,21.85,2.82768E-6,0.119850541,0.01431402
69.45,9.35,4.72561E-5,7.925978428,0.214114194
83.55,16.55,1.0852E-4,22.305402657,0.424956379
81.35,15.15,1.39107E-5,1.372940428,0.068469368
79.45,10.55,8.12871E-7,0.014824002,0.004135995
85.45,22.55,2.81826E-6,0.118438506,0.014266679
86.95,10.55,7.78911E-6,0.568402787,0.038935962
70.65,22.35,8.79373E-5,17.718384273,0.361328125
91.95,9.15,1.67991E-6,0.0524736,0.008528773
69.75,15.05,1.78932E-6,0.058183651,0.009081672
77.45,35.75,6.33278E-6,0.41990365,0.031773114
92.65,11.55,9.7047E-6,0.791176308,0.048276942
91.65,16.950000000000003,4.62031E-5,7.640719303,0.209883496
86.85,22.25,4.26486E-6,0.222507717,0.021510446
77.85,35.75,4.87432E-5,8.228614004,0.220050652
90.85,13.15,8.53818E-6,0.663186537,0.042599494
86.25,19.35,4.2366E-5,6.774748652,0.194273391
78.15,35.75,1.41804E-5,1.419258356,0.069749503
78.25,35.75,7.98296E-6,0.592067688,0.039885349
94.75,9.65,4.36521E-6,0.229417195,0.022010946
78.45,35.75,2.53257E-5,3.20553773,0.121138319
76.45,19.75,6.16573E-6,0.396121986,0.030948078
69.05,14.850000000000001,6.12791E-5,11.504314223,0.268342416
76.05,10.25,1.53868E-5,1.596437516,0.075454114
77.35,14.65,2.87428E-5,3.89361985,0.136317706
84.85,9.95,6.11972E-8,0.000255778,0.000311976
80.05,20.950000000000003,1.45244E-4,31.21758815,0.523150565
91.55,19.55,5.04507E-5,8.69523927,0.226811165
90.85,19.950000000000003,6.03559E-5,11.267029597,0.264890484
85.35,10.95,1.44596E-5,1.466517317,0.071072824
92.75,35.75,2.45091E-6,0.093896255,0.012418657
95.75,22.25,3.08149E-4,65.84363862,0.792195028
69.75,10.45,8.5766E-5,17.23159131,0.354218141
76.55,35.650000000000006,1.42731E-4,30.670203086,0.517001121
89.05,22.450000000000003,3.58477E-6,0.178559328,0.018111574
71.05,11.85,3.0504E-5,4.239450861,0.144038959
94.05,8.75,9.89395E-6,0.818634064,0.049194824
70.55,16.75,4.36362E-5,7.015231997,0.19947468
93.05,20.15,3.64079E-5,5.530478027,0.169421057
81.75,8.25,2.20006E-5,2.658651803,0.106111191
90.05,11.45,9.66481E-6,0.78633428,0.048083361
77.95,8.15,2.63596E-5,3.414596168,0.125759166
89.65,14.95,1.84825E-5,2.061410976,0.089932622
77.55,35.650000000000006,5.11891E-5,8.863101653,0.229716686
80.45,11.25,1.18864E-5,1.074927439,0.058804908
69.55,20.35,1.9762E-6,0.069592299,0.010025441
89.95,16.05,2.09113E-5,2.455065347,0.10113287
68.75,11.95,2.38511E-4,53.038729664,0.703613607
78.05,35.650000000000006,2.98226E-5,4.130737777,0.141059859
92.35,17.65,1.23975E-4,26.275022192,0.468530702
96.35,16.05,6.77397E-5,13.036653289,0.29205118
78.35,35.650000000000006,8.20539E-5,16.409291204,0.341879228
77.95,14.95,3.23312E-4,68.648376576,0.807655391
78.55,35.650000000000006,2.14138E-4,47.581318321,0.664394956
82.55,16.55,7.27581E-5,14.097611145,0.309935691
69.45,20.65,2.11373E-6,0.077556668,0.010719378
96.35,11.75,1.37326E-5,1.348093617,0.067623249
72.45,22.55,5.03922E-5,8.670028876,0.226580679
77.85,23.75,1.93228E-4,43.033540277,0.626638458
74.95,11.35,8.40444E-5,16.840830808,0.348524577
72.45,15.95,8.20889E-5,16.433912675,0.341996793
81.25,18.25,2.90922E-5,3.974639328,0.137855115
68.85,17.75,6.97424E-5,13.435031941,0.29924333
88.45,12.55,5.07536E-7,0.006757039,0.002584418
80.75,35.650000000000006,9.2086E-6,0.740966805,0.045866561
94.85,11.85,3.40701E-5,4.984017868,0.159461775
76.55,35.55,1.99437E-5,2.308188139,0.096687441
76.65,35.55,1.81973E-5,2.01188282,0.088607913
75.15,18.55,6.96224E-5,13.407148307,0.298814271
90.55,15.55,3.94811E-5,6.169650487,0.182334404
72.55,8.65,6.97316E-6,0.481086765,0.034929328
75.45,15.95,3.92296E-5,6.102776228,0.181285218
77.15,35.55,1.17944E-5,1.060699504,0.058363523
86.45,16.75,7.58262E-5,14.868370369,0.320646582
80.55,18.25,4.27002E-5,6.847014862,0.195645102
77.45,35.55,1.12648E-5,0.996062463,0.055817294
90.65,19.25,2.58911E-5,3.331085165,0.123668146
77.95,19.450000000000003,7.29153E-5,14.148605127,0.310488612
91.95,22.950000000000003,2.24003E-7,0.001853372,0.001141469
94.45,21.65,3.29507E-5,4.753187364,0.154650635
85.15,19.05,1.96792E-5,2.238828465,0.095468437
95.65,22.25,6.12841E-6,0.391205911,0.030763678
77.95,11.85,6.84162E-5,13.193277691,0.29448885
86.15,12.15,2.46944E-5,3.070315546,0.11830469
77.55,15.45,7.95445E-5,15.723330814,0.333404824
70.35,10.65,1.1511E-4,24.228397813,0.443956971
84.15,15.850000000000001,4.15464E-6,0.216606264,0.020960424
84.35,11.25,1.97922E-6,0.070185668,0.010040675
96.25,19.65,3.28856E-6,0.153522999,0.016627546
87.25,18.950000000000003,3.06603E-5,4.273085402,0.144720764
83.65,18.85,1.8675E-6,0.064605774,0.009476614
80.15,35.55,2.25186E-5,2.745414134,0.108469128
93.15,12.15,1.28748E-5,1.226757678,0.063536261
80.35,35.55,4.8909E-6,0.275922297,0.024628794
75.35,21.55,1.65797E-5,1.752193495,0.081060417
75.85,19.65,1.56815E-4,34.047423476,0.550468508
77.25,16.950000000000003,6.57091E-5,12.589204221,0.284683253
78.65,21.950000000000003,3.47439E-6,0.170441766,0.017558839
72.65,8.95,8.15762E-5,16.302904712,0.340274421
71.55,21.75,1.05825E-4,21.694072474,0.416999755
95.05,23.05,7.77358E-5,15.252226068,0.32722914
89.45,11.25,2.40424E-7,0.002110147,0.001225095
80.25,15.350000000000001,1.18825E-5,1.072550341,0.058786243
88.05,17.950000000000003,4.99188E-5,8.509527576,0.224711526
86.95,9.85,8.65231E-6,0.680347002,0.043156471
76.05,13.45,5.00287E-5,8.54951109,0.225145797
96.65,22.950000000000003,1.62607E-5,1.724248103,0.07956438
92.25,11.95,3.84379E-6,0.199814167,0.019407472
95.15,9.05,2.19776E-5,2.656451747,0.10600669
77.55,35.45,1.18579E-5,1.067800263,0.05866811
94.75,10.25,2.15394E-6,0.079475166,0.010922172
77.75,35.45,1.26586E-4,26.838183926,0.475558147
94.65,11.05,8.28792E-5,16.623762978,0.344642964
86.05,9.75,8.44392E-6,0.648746053,0.042139257
94.95,20.25,1.81606E-5,2.000973117,0.088437372
83.85,15.95,3.39324E-5,4.9636097,0.158871238
93.55,22.05,3.73791E-5,5.681710722,0.173523879
78.35,35.45,7.50263E-6,0.536992307,0.037531103
78.45,35.45,6.16525E-5,11.584280661,0.269733989
75.65,12.25,1.24926E-4,26.498864345,0.47110116
75.35,15.45,4.57054E-5,7.493624819,0.207876024
73.85,16.15,2.2492E-6,0.084984049,0.011402462
78.85,35.45,4.68853E-6,0.254855472,0.023621851
73.15,19.15,5.14474E-5,8.934956197,0.230730736
84.55,9.35,5.79451E-6,0.354836097,0.029112218
73.15,15.15,6.30596E-5,11.97086934,0.27495444
76.55,35.35,4.86497E-7,0.00626057,0.002477421
82.95,17.950000000000003,3.07585E-5,4.291514217,0.145148885
81.45,17.55,1.36511E-4,29.328073866,0.501436604
76.85,35.35,2.39523E-6,0.091711868,0.012138245
81.25,20.55,4.9043E-4,87.052248689,0.917960034
80.15,16.55,2.50028E-5,3.132524007,0.11969018
68.65,20.75,1.35127E-9,0.000000875,0.00000689
71.25,16.25,8.41295E-5,16.849243756,0.348807263
77.35,35.35,3.07964E-5,4.309984137,0.145314157
88.35,15.75,5.68787E-6,0.343345463,0.028584154
77.55,35.35,2.92182E-5,4.000894921,0.138408633
69.35,20.55,1.78541E-7,0.001389544,0.000909912
70.65,10.45,2.87978E-4,62.466519189,0.769685085
88.65,22.950000000000003,9.17368E-5,18.544624384,0.373581656
77.95,35.35,1.32958E-4,28.62655267,0.492323331
94.55,15.65,1.05732E-4,21.641179241,0.416722473
95.75,21.55,1.70454E-4,37.812407747,0.580668124
78.25,35.35,2.36047E-4,52.492653665,0.699867505
93.25,14.350000000000001,3.80369E-4,75.62624498,0.856207363
81.15,19.55,3.76774E-5,5.756812263,0.174780041
79.25,8.85,1.53413E-5,1.590286159,0.075239457
80.25,9.95,3.21641E-6,0.146381185,0.016265744
96.25,22.55,1.84005E-6,0.062193896,0.009337943
92.85,17.15,2.41486E-4,53.638734994,0.708075853
94.35,9.25,1.07003E-5,0.90807401,0.053096078
80.45,35.35,1.20045E-9,0.00000074,0.000006121
76.45,35.25,9.00664E-7,0.018491492,0.004581675
92.05,21.25,6.75116E-6,0.461142392,0.033836341
89.55,17.65,1.30662E-4,28.07312417,0.486345111
71.45,9.55,4.63243E-4,85.289818652,0.905761684
82.45,11.35,5.79852E-7,0.009149871,0.002952114
81.15,9.25,2.99678E-5,4.148689136,0.141695304
77.05,35.25,7.30461E-6,0.516973896,0.036558875
89.35,8.65,1.76607E-6,0.057826833,0.008964215
69.85,8.55,1.55453E-5,1.625843419,0.076200637
75.85,14.850000000000001,8.31587E-5,16.690240318,0.345576227
73.05,20.25,1.37199E-4,29.478699829,0.503183752
77.55,35.25,2.29715E-5,2.797822518,0.110525346
82.95,11.05,8.44516E-6,0.650434961,0.0421453
94.35,20.65,3.14233E-5,4.437499355,0.148041563
74.25,9.95,3.3092E-4,69.69649873,0.81497351
76.55,11.85,5.44422E-4,89.94372477,0.937702599
71.75,21.25,1.52735E-4,32.949412263,0.541019749
93.55,23.35,5.71411E-6,0.34619713,0.028714107
96.35,8.25,1.31136E-6,0.035460772,0.006663917
78.35,35.25,5.78806E-6,0.354256646,0.029080281
68.05,16.35,2.0051E-5,2.330194681,0.09718135
90.25,18.25,2.77984E-5,3.698693212,0.132149092
78.65,35.25,2.69626E-5,3.534623559,0.128442607
82.55,13.350000000000001,1.33814E-5,1.293960886,0.065952112
71.95,20.85,1.60546E-4,35.111982984,0.558939435
78.95,35.25,7.84031E-7,0.014341888,0.003989547
83.85,23.65,1.92448E-4,42.840645234,0.625151374
92.15,17.05,3.35468E-5,4.892681941,0.157215982
90.65,15.25,5.0489E-6,0.286331292,0.02541423
89.45,15.45,3.54635E-5,5.286035162,0.165412017
73.75,19.25,1.51873E-4,32.553393438,0.538996653
92.15,10.35,1.56368E-5,1.641429716,0.07663162
96.65,23.65,3.44169E-6,0.167326586,0.017395035
83.15,18.05,4.94586E-5,8.420102877,0.222890356
73.45,11.75,2.71301E-4,59.584042116,0.749244216
80.25,22.950000000000003,1.52096E-4,32.675001393,0.539520978
93.25,20.05,6.29192E-6,0.411705299,0.031571385
