x,y,raw,cumulative,Cloglog
89.25,12.05,4.66261E-6,0.238937467,0.023959224
74.05,11.95,7.26376E-5,14.301616577,0.31463185
75.75,24.25,1.42579E-4,33.764011789,0.523635863
77.35,17.35,4.5044E-5,7.376672094,0.20886022
78.45,14.15,6.21281E-5,11.524198516,0.276125856
68.05,14.65,4.94715E-6,0.265376387,0.025402669
82.95,13.95,3.12597E-6,0.123927404,0.01612719
95.55,9.65,6.32581E-6,0.402277221,0.03236613
80.25,36.650000000000006,5.40698E-5,9.444431838,0.245141548
86.75,11.05,2.57104E-6,0.088705512,0.013283367
96.45,17.35,2.09384E-5,2.543040429,0.103183113
80.55,36.650000000000006,1.14724E-5,1.011970316,0.057924557
76.55,10.25,1.73831E-5,1.944832864,0.086445316
96.85,21.65,2.20413E-5,2.75809315,0.108312791
78.25,19.35,1.55376E-4,36.800507386,0.554310056
82.95,10.45,4.59874E-6,0.231995088,0.023634951
72.75,8.35,3.12653E-5,4.535711338,0.150081921
81.45,12.05,4.41262E-6,0.219377136,0.022689315
81.25,36.650000000000006,1.03115E-5,0.854216651,0.052218613
74.55,22.450000000000003,3.17452E-5,4.636730032,0.152200736
80.85,14.75,1.65736E-4,39.585569064,0.577690072
77.15,36.55,3.43021E-5,5.107923949,0.163401094
71.25,21.15,1.18002E-4,26.771712983,0.458681489
85.75,16.950000000000003,1.57105E-5,1.650907991,0.078463496
90.65,12.05,4.937E-5,8.413106238,0.2264623
68.65,11.55,5.10495E-5,8.754929147,0.233189822
92.45,18.450000000000003,1.30473E-4,30.34630912,0.492678802
95.75,14.75,1.90354E-4,45.120265366,0.628446244
91.05,20.85,1.24502E-4,28.664494242,0.476675454
79.25,16.55,1.93387E-4,45.927125083,0.634260959
78.05,36.55,3.58593E-7,0.003292204,0.001863359
70.45,18.05,2.6324E-5,3.557012858,0.127955544
93.85,9.65,1.33176E-7,0.000545957,0.000692426
70.05,16.85,8.92331E-5,18.704911106,0.3713087
82.25,16.450000000000003,1.25286E-4,28.901711879,0.478804221
80.35,36.55,2.81824E-5,3.911027048,0.136343923
96.45,9.95,1.238E-5,1.140947007,0.062360818
91.65,19.25,6.98664E-5,13.509646222,0.304681602
89.85,8.55,2.06465E-6,0.062230997,0.010681088
80.65,13.15,1.67115E-6,0.042979074,0.008654212
77.95,18.75,1.56844E-4,37.237482863,0.557701039
70.35,12.45,2.99853E-5,4.31514756,0.144404885
95.15,19.75,3.24693E-5,4.79409189,0.155387753
84.45,17.15,4.5155E-5,7.399228822,0.209317016
92.55,11.25,1.83393E-5,2.12866583,0.090977431
89.55,9.75,1.79824E-5,2.065144307,0.089288731
73.65,18.35,4.57734E-6,0.23061927,0.023526265
77.05,36.45,1.4099E-6,0.031270069,0.007306283
77.15,36.45,6.98779E-7,0.010391626,0.003627858
83.85,24.35,1.10752E-4,24.767736283,0.437879701
72.15,12.350000000000001,5.41881E-5,9.466081755,0.245606003
92.35,9.05,1.86356E-5,2.178555118,0.092377129
95.05,21.25,8.02347E-5,16.34647019,0.341185132
77.65,36.45,2.83514E-5,3.947802529,0.137102815
96.45,11.95,1.51012E-5,1.538626307,0.075538166
81.45,9.55,3.81609E-6,0.1726634,0.019652363
69.45,18.35,4.46112E-5,7.242129182,0.207077365
68.35,17.65,4.26973E-6,0.208493592,0.021962752
84.15,17.75,2.46632E-5,3.230682471,0.120390359
73.05,13.25,1.35945E-4,31.731162599,0.506913388
80.05,36.45,1.06967E-5,0.90789466,0.054115608
94.45,15.95,5.23248E-5,9.023813153,0.238259479
81.25,11.05,2.13737E-5,2.623602463,0.105211201
72.05,21.75,1.39398E-4,32.83248322,0.515689944
87.75,10.75,1.37771E-6,0.030155212,0.007140043
86.85,23.15,1.03144E-4,22.628009035,0.415189175
87.75,13.15,1.3088E-6,0.028288358,0.006784137
78.85,16.950000000000003,1.07367E-4,23.784964263,0.427894033
93.05,8.75,1.67607E-5,1.844008252,0.083483075
83.25,11.35,1.86099E-6,0.053233562,0.009632601
95.45,20.950000000000003,2.58051E-5,3.452821695,0.125598863
81.25,16.450000000000003,4.83828E-5,8.19345924,0.222480174
81.45,8.35,1.78764E-5,2.043629891,0.0887865
76.85,36.35,2.13557E-5,2.612919607,0.105127518
94.75,13.55,5.22012E-5,8.987231163,0.237769631
74.15,10.15,4.76498E-5,8.030134594,0.219510478
92.85,12.55,1.78941E-5,2.048996949,0.088870214
91.95,17.450000000000003,1.38811E-4,32.595976204,0.514208778
77.35,36.35,1.40674E-4,33.15494412,0.518893719
96.65,9.15,1.88461E-5,2.219796161,0.093370442
76.05,17.65,5.14859E-5,8.867786256,0.234928508
77.65,36.35,6.78345E-5,13.05458766,0.297294672
95.15,19.35,2.09314E-5,2.5367599,0.103150746
79.75,12.65,1.84257E-5,2.147061792,0.091385807
69.55,18.450000000000003,1.39354E-5,1.377702468,0.069915947
78.05,36.35,9.04487E-7,0.015297686,0.004693326
79.35,22.55,1.53937E-4,36.429318538,0.550963035
85.65,22.35,8.7609E-6,0.669178865,0.044544186
82.95,21.55,1.69698E-5,1.874365927,0.084479562
80.25,36.35,2.18394E-5,2.722972228,0.107376196
87.75,20.15,1.44195E-4,34.150986308,0.527623278
80.45,36.35,3.50277E-6,0.145930944,0.018053476
79.35,16.35,9.00668E-5,18.920230703,0.374028728
96.35,8.15,8.81456E-6,0.677966646,0.044810816
76.25,14.350000000000001,2.83125E-5,3.933634226,0.136928254
85.15,23.450000000000003,1.16629E-4,26.337962091,0.454801925
80.95,36.35,1.99085E-5,2.371162727,0.098366423
85.25,15.850000000000001,1.07852E-5,0.919715028,0.054551109
94.85,14.850000000000001,1.26704E-4,29.368297312,0.482634136
94.45,17.15,7.33358E-5,14.476708517,0.3171163
77.75,19.25,4.88986E-4,85.445132796,0.921392613
90.15,11.75,1.52372E-5,1.567473441,0.076191873
79.05,18.35,1.2463E-4,28.751683978,0.477024769
85.95,17.05,1.87783E-4,44.723290185,0.623443219
94.25,8.05,9.63603E-7,0.017183613,0.004999305
80.05,19.55,1.2224E-4,27.961196907,0.470482864
69.15,18.55,2.40364E-5,3.0943104,0.117518209
84.65,8.95,6.96472E-9,0.000006624,0.000036224
87.15,15.75,1.48273E-7,0.000769642,0.000770891
91.25,20.85,9.02043E-5,18.974327184,0.374476251
81.15,15.05,3.39631E-5,5.049886495,0.161924684
73.75,21.15,1.02188E-4,22.350715987,0.412274347
77.65,9.95,6.15864E-4,92.441263509,0.95936801
91.25,8.45,3.97274E-6,0.187467533,0.020450813
68.65,18.15,1.0267E-5,0.849071865,0.051999655
95.05,24.150000000000002,8.24578E-6,0.607060003,0.041980851
80.25,36.25,8.31432E-5,17.187729305,0.351076357
69.45,13.65,8.61545E-5,17.924749308,0.361160701
79.95,16.65,1.52422E-4,36.092377274,0.547410901
82.85,14.15,5.78739E-7,0.007613709,0.003005584
80.65,36.25,8.58029E-6,0.645743434,0.043646218
80.75,36.25,5.84814E-5,10.617368898,0.262264771
79.35,9.85,4.25062E-9,0.000002489,0.000022108
86.15,17.65,1.47134E-4,34.835771901,0.534789544
94.25,8.25,1.75782E-5,1.983316359,0.087371711
79.25,18.55,1.23788E-4,28.465814513,0.474729446
84.85,21.55,4.24125E-5,6.716663543,0.197957415
81.25,8.75,3.52222E-5,5.309619812,0.167395151
85.75,9.45,1.50777E-6,0.035784321,0.007811469
74.05,9.15,1.40059E-5,1.395876417,0.070256615
75.05,21.65,3.7562E-4,75.516445893,0.858244922
95.85,13.350000000000001,2.39082E-4,55.550043512,0.711626644
88.85,12.850000000000001,7.23677E-6,0.49348309,0.036939948
71.35,21.950000000000003,2.56112E-4,58.48952892,0.736071416
77.45,36.150000000000006,1.85009E-4,44.331661879,0.617971764
93.85,23.25,2.76233E-5,3.807780966,0.133829041
91.25,21.85,9.62954E-5,20.725082873,0.39398274
96.35,12.850000000000001,1.53683E-4,36.39854663,0.550370196
80.05,16.450000000000003,2.72292E-5,3.747383603,0.132051823
77.95,36.150000000000006,2.49185E-5,3.272863241,0.121557486
80.45,22.25,2.41989E-4,55.984113979,0.715954882
75.15,11.35,4.88136E-5,8.329572364,0.224220375
68.45,10.35,1.43446E-5,1.438345382,0.071893001
79.65,22.450000000000003,1.14027E-4,25.611001052,0.447372223
80.25,36.150000000000006,5.36258E-5,9.315137493,0.243396357
80.35,36.150000000000006,5.21538E-5,8.98201104,0.237581584
94.95,12.95,4.84936E-5,8.227389604,0.222928062
83.25,9.65,2.15564E-6,0.065808267,0.011149169
93.95,21.85,1.78721E-5,2.041842246,0.088765715
78.55,14.55,2.10852E-5,2.566176548,0.103867591
80.75,24.25,1.27723E-5,1.210041794,0.064272251
88.75,10.05,1.40266E-5,1.401485667,0.070356854
81.05,36.150000000000006,1.7629E-6,0.047796918,0.009127201
76.65,36.05,2.17671E-5,2.701174101,0.107040487
85.45,23.75,1.04654E-4,23.033259609,0.419765313
76.85,36.05,2.29544E-5,2.915460656,0.112537938
89.45,21.450000000000003,3.8E-5,5.920572911,0.179337688
82.25,20.25,1.64972E-4,39.453375707,0.576008808
77.15,36.05,2.65292E-6,0.092895983,0.01370349
71.25,21.25,2.40496E-5,3.099120068,0.117578777
77.35,36.05,7.31076E-5,14.447412862,0.316305269
87.85,22.85,2.01186E-5,2.405248069,0.099351078
92.25,15.95,5.31304E-5,9.213709107,0.2414444
74.35,23.55,1.48622E-4,35.309042209,0.538376734
81.45,23.25,1.35256E-4,31.568500166,0.505143805
77.85,36.05,3.4791E-5,5.204627521,0.165525639
77.95,36.05,2.62511E-5,3.543867794,0.127624816
82.45,11.95,5.67249E-9,0.000003976,0.000029503
78.15,36.05,8.01983E-6,0.585837352,0.040854371
88.35,17.85,7.98396E-5,16.242416723,0.339829877
90.45,13.95,1.58326E-5,1.674575862,0.079048473
73.45,22.55,1.22411E-4,28.022362288,0.470953234
83.05,22.85,2.10079E-4,49.983424426,0.664673454
75.05,8.15,8.79922E-6,0.676203832,0.044734575
81.15,18.450000000000003,1.19006E-4,27.044628046,0.461500055
76.35,19.75,2.80774E-4,62.63870287,0.767843955
84.95,24.35,9.47632E-5,20.247828168,0.389134038
95.35,17.85,6.20777E-5,11.486933871,0.275936032
69.25,13.850000000000001,2.46227E-5,3.220822207,0.120204862
68.55,11.95,8.08589E-5,16.507687947,0.343320689
93.95,11.75,1.74178E-5,1.950053725,0.086610289
92.55,20.15,9.31032E-5,19.862703699,0.383836911
71.75,11.55,7.71036E-5,15.38776457,0.330368249
76.85,35.95,1.18176E-5,1.059843629,0.059614056
69.35,20.25,4.25066E-7,0.004377765,0.002208391
77.05,35.95,1.76438E-5,1.995644192,0.087683219
77.15,35.95,1.69078E-5,1.869279045,0.084184145
92.15,20.55,3.28085E-5,4.856168047,0.156876368
77.85,11.65,5.07926E-6,0.278420244,0.026072076
77.45,35.95,8.80973E-5,18.403723878,0.367583453
77.55,35.95,9.92359E-5,21.584667537,0.403180591
77.65,35.95,2.9951E-5,4.306153636,0.144252425
77.75,35.95,3.04029E-5,4.390640788,0.146261048
77.85,35.95,5.31797E-5,9.229658149,0.241638679
74.85,14.55,5.34933E-5,9.28298337,0.24287475
92.45,8.75,1.7093E-5,1.89140334,0.085065745
78.15,35.95,1.19767E-6,0.023923235,0.006209889
78.25,35.95,9.09624E-5,19.264092946,0.376937877
82.75,22.65,1.355E-4,31.649725893,0.505769552
80.25,35.95,4.13944E-6,0.200053452,0.021299746
95.25,8.95,5.4082E-6,0.307843107,0.027736905
80.45,35.95,9.64758E-6,0.766283209,0.048940355
77.05,21.450000000000003,9.67115E-5,20.811913266,0.39529279
69.15,8.75,7.85941E-5,15.909817829,0.335539484
96.45,11.25,3.6239E-4,74.076418707,0.848147223
87.15,18.450000000000003,4.02309E-4,78.502455843,0.876617622
80.95,35.95,6.20969E-6,0.390969476,0.031781511
85.25,21.65,1.54179E-4,36.4909337,0.551526463
93.95,8.05,1.13426E-6,0.021817894,0.005882092
76.55,16.75,1.56312E-4,37.080840439,0.556475031
77.35,9.05,2.3185E-5,2.947778377,0.113601455
73.55,17.450000000000003,2.05531E-5,2.474406976,0.101384039
81.05,15.55,9.84392E-6,0.790657424,0.049911061
75.75,13.75,9.42822E-5,20.162614578,0.387603774
88.85,17.15,1.36975E-4,32.126939494,0.50954833
74.95,15.350000000000001,2.056E-4,48.841241163,0.656770242
96.35,11.45,3.27764E-5,4.852887201,0.156735787
81.45,15.55,9.8308E-5,21.357546231,0.400293399
77.65,16.05,1.68063E-4,40.16993383,0.582770937
77.55,13.350000000000001,1.08306E-4,23.989981346,0.430680736
71.25,21.35,1.47753E-4,35.027434192,0.53628421
68.75,21.55,7.022E-6,0.474244825,0.035863594
78.05,35.85,2.48741E-4,57.481365634,0.72575706
78.15,35.85,3.73732E-6,0.165494748,0.019250651
86.55,9.85,1.76519E-5,1.999174005,0.087721631
88.45,17.65,1.00197E-6,0.018072511,0.00519783
84.15,16.25,4.32267E-5,6.965184636,0.201347051
75.55,10.85,2.18651E-4,51.69885201,0.679296495
80.05,19.15,2.1511E-4,50.810799681,0.673335101
81.15,14.45,2.79373E-6,0.101360986,0.01442557
80.45,35.85,2.52382E-5,3.338066213,0.123016809
92.65,11.15,8.60504E-6,0.648323419,0.043769348
91.75,11.55,2.32668E-5,2.964040978,0.113978536
93.15,23.05,6.12148E-6,0.381106633,0.031337232
88.45,9.45,1.58559E-6,0.038726825,0.008212973
92.25,21.85,2.10492E-5,2.557747598,0.103700067
69.45,9.35,5.38913E-5,9.390427875,0.244440462
83.55,16.55,6.2189E-5,11.549063442,0.276354981
81.35,15.15,5.71043E-6,0.337831861,0.02926407
79.45,10.55,2.49057E-6,0.082630725,0.012870306
85.45,22.55,7.06204E-6,0.479176523,0.036064318
86.95,10.55,5.08887E-6,0.279946356,0.026120774
70.65,22.35,1.16206E-4,26.163386417,0.453601077
91.95,9.15,2.7231E-6,0.096117685,0.014063433
69.75,15.05,5.37396E-6,0.304607769,0.027563757
77.45,35.75,3.48276E-5,5.218550566,0.165684261
92.65,11.55,6.69364E-6,0.442667165,0.034215551
91.65,16.950000000000003,6.86365E-5,13.225390723,0.300219431
86.85,22.25,9.8857E-6,0.797568055,0.050117528
77.85,35.75,4.75054E-5,7.992062218,0.218923917
90.85,13.15,7.02989E-6,0.474947813,0.035903119
86.25,19.35,4.05915E-5,6.375878342,0.190325008
78.15,35.75,1.97206E-5,2.345427782,0.097484844
78.25,35.75,1.08384E-5,0.9337707,0.054812697
94.75,9.65,5.47821E-6,0.314375303,0.028090874
78.45,35.75,3.26804E-5,4.826701256,0.156314478
76.45,19.75,1.61687E-5,1.733767326,0.080656962
69.05,14.850000000000001,6.38165E-5,11.933681191,0.282454525
76.05,10.25,9.22127E-6,0.722015319,0.046829227
77.35,14.65,6.30466E-5,11.743333943,0.279575769
84.85,9.95,1.36125E-7,0.000626753,0.000707754
80.05,20.950000000000003,1.98671E-4,47.183085855,0.64417507
91.55,19.55,5.71921E-5,10.218414711,0.257301288
90.85,19.950000000000003,1.24185E-4,28.577432401,0.475812112
85.35,10.95,1.35647E-5,1.333781245,0.068120764
92.75,35.75,2.88033E-6,0.106477076,0.014869372
95.75,22.25,2.93458E-4,64.420168648,0.782665744
69.75,10.45,2.0101E-5,2.399214377,0.099268803
76.55,35.650000000000006,1.0236E-4,22.401862568,0.412800525
89.05,22.450000000000003,6.849E-6,0.456215577,0.034995669
71.05,11.85,3.1689E-5,4.614520729,0.151952852
94.05,8.75,6.77976E-6,0.448717465,0.034648043
70.55,16.75,3.2865E-5,4.859454548,0.157124368
93.05,20.15,3.42814E-5,5.104493736,0.163311009
81.75,8.25,2.23227E-5,2.811277547,0.109617087
90.05,11.45,5.71066E-6,0.338402927,0.029265237
77.95,8.15,2.61941E-5,3.538622399,0.127366297
89.65,14.95,1.54183E-5,1.599650766,0.077061798
77.55,35.650000000000006,4.62743E-5,7.687047757,0.213906418
80.45,11.25,6.36712E-6,0.409262578,0.032573997
69.55,20.35,4.21615E-6,0.203826587,0.021690117
89.95,16.05,2.09911E-5,2.547234729,0.103429194
68.75,11.95,2.43842E-4,56.39705179,0.71867952
78.05,35.650000000000006,4.31419E-5,6.917669027,0.200994386
92.35,17.65,8.86398E-5,18.580374299,0.369365389
96.35,16.05,5.06931E-5,8.70911326,0.231767254
78.35,35.650000000000006,5.97886E-5,10.894743874,0.267263623
77.95,14.95,3.29455E-4,69.670452843,0.819774368
78.55,35.650000000000006,1.56869E-4,37.268855665,0.557758993
82.55,16.55,4.3689E-5,7.047762584,0.203264968
69.45,20.65,5.11058E-6,0.280968428,0.02623074
96.35,11.75,8.72835E-6,0.666553946,0.044382424
72.45,22.55,7.94254E-5,16.154862143,0.338406072
77.85,23.75,1.18615E-4,26.89013541,0.460405147
74.95,11.35,9.47161E-5,20.200457652,0.388984202
72.45,15.95,6.95034E-5,13.41902341,0.30336771
81.25,18.25,2.05929E-5,2.478524934,0.101570047
68.85,17.75,1.02024E-4,22.289453325,0.411772404
88.45,12.55,2.76831E-7,0.001893906,0.001438803
80.75,35.650000000000006,9.51366E-6,0.7547703,0.048277667
94.85,11.85,4.29539E-5,6.874609483,0.200213008
76.55,35.55,1.81037E-5,2.090408535,0.089863086
76.65,35.55,1.40798E-5,1.41132298,0.070614161
75.15,18.55,9.38635E-5,20.040326799,0.386268827
90.55,15.55,1.67682E-5,1.845685072,0.083518957
72.55,8.65,4.33449E-6,0.212800296,0.022292109
75.45,15.95,4.92007E-5,8.373682354,0.225780935
77.15,35.55,5.28234E-5,9.118405625,0.240232302
86.45,16.75,7.08604E-5,13.755921945,0.308267247
80.55,18.25,8.2509E-5,17.005377377,0.34893219
77.45,35.55,6.76849E-5,13.027468208,0.29674746
90.65,19.25,5.7007E-5,10.149882658,0.256585869
77.95,19.450000000000003,1.05751E-4,23.36996696,0.42306574
91.95,22.950000000000003,5.36029E-6,0.304070373,0.027494627
94.45,21.65,6.14115E-5,11.276916251,0.273422754
85.15,19.05,1.34101E-5,1.313532149,0.067371194
95.65,22.25,2.70285E-5,3.701231129,0.131145175
77.95,11.85,9.57104E-5,20.571449672,0.392136117
86.15,12.15,3.57577E-5,5.430274058,0.169710756
77.55,15.45,7.19001E-5,14.048635717,0.311997615
70.35,10.65,9.11376E-5,19.318733775,0.377505319
84.15,15.850000000000001,7.88455E-6,0.569911737,0.04017925
84.35,11.25,1.57651E-6,0.038568266,0.008166135
96.25,19.65,1.59229E-5,1.693641158,0.079480948
87.25,18.950000000000003,2.45483E-5,3.203617485,0.119864399
83.65,18.85,4.69136E-6,0.243618227,0.024105189
80.15,35.55,1.46022E-5,1.468768808,0.073135651
93.15,12.15,9.78062E-6,0.784765027,0.04959823
80.35,35.55,6.65603E-6,0.437323285,0.034026644
75.35,21.55,3.44043E-5,5.135407147,0.163845665
75.85,19.65,1.02943E-4,22.566188332,0.41457893
77.25,16.950000000000003,1.3664E-4,31.976477056,0.508691704
78.65,21.950000000000003,8.35786E-6,0.621991817,0.04253918
72.65,8.95,1.2709E-4,29.431769153,0.483672082
71.55,21.75,1.5996E-4,38.235836034,0.564811727
95.05,23.05,1.01765E-4,22.248675948,0.410980334
89.45,11.25,3.68209E-7,0.003438071,0.001913278
80.25,15.350000000000001,1.84777E-5,2.154443507,0.09163166
88.05,17.950000000000003,8.20568E-5,16.898534603,0.34739939
86.95,9.85,1.22729E-5,1.121219341,0.061838297
76.05,13.45,5.44037E-5,9.509534725,0.246451509
96.65,22.950000000000003,1.50493E-5,1.529585748,0.075288481
92.25,11.95,3.30106E-6,0.132645794,0.017022732
95.15,9.05,2.22537E-5,2.800134301,0.109297514
77.55,35.45,3.702E-5,5.714193966,0.175144178
94.75,10.25,2.63372E-6,0.092102675,0.013604956
77.75,35.45,1.42738E-4,33.863876968,0.524030584
94.65,11.05,3.03132E-5,4.381524658,0.14586284
86.05,9.75,8.7824E-6,0.673566747,0.044651021
94.95,20.25,2.14607E-5,2.653597471,0.105616049
83.85,15.95,3.04313E-5,4.402806887,0.146387165
93.55,22.05,2.20092E-5,2.751482363,0.108164326
78.35,35.45,1.80583E-5,2.08136165,0.089648031
78.45,35.45,4.68773E-5,7.817452378,0.216368014
75.65,12.25,1.07353E-4,23.774227578,0.427853084
75.35,15.45,6.25245E-5,11.611428208,0.277616545
73.85,16.15,5.99004E-6,0.364137199,0.0306748
78.85,35.45,5.48248E-6,0.31492355,0.028112457
73.15,19.15,5.74762E-5,10.327370994,0.258397895
84.55,9.35,6.61994E-6,0.433337875,0.033845278
73.15,15.15,1.18437E-4,26.842707803,0.459903773
76.55,35.35,3.49297E-5,5.239480187,0.166127572
82.95,17.950000000000003,6.02549E-5,10.978823945,0.269038789
81.45,17.55,3.67832E-5,5.66992405,0.174127705
76.85,35.35,1.28174E-5,1.217721046,0.064491595
81.25,20.55,1.97414E-4,46.786745319,0.64184153
80.15,16.55,6.10849E-5,11.215656547,0.272187556
68.65,20.75,1.80787E-8,0.000021382,0.000094026
71.25,16.25,8.18614E-5,16.816555006,0.346735774
77.35,35.35,2.59071E-5,3.476105939,0.126062549
88.35,15.75,1.31283E-6,0.028681755,0.006804949
77.55,35.35,1.14205E-5,1.006241451,0.057669757
69.35,20.55,4.26807E-7,0.004463114,0.002217424
70.65,10.45,5.11038E-4,86.896987326,0.929910741
88.65,22.950000000000003,3.98854E-5,6.235146259,0.187345885
77.95,35.35,1.56707E-4,37.174767363,0.557385818
94.55,15.65,9.83486E-5,21.367381095,0.400420072
95.75,21.55,1.38847E-4,32.623743861,0.514300366
78.25,35.35,1.92864E-4,45.656639184,0.633265288
93.25,14.350000000000001,1.68726E-4,40.439444747,0.584206988
81.15,19.55,3.60664E-5,5.494942587,0.171042824
79.25,8.85,1.77845E-5,2.020439746,0.088350756
80.25,9.95,6.31491E-6,0.400380974,0.032311262
96.25,22.55,4.07774E-6,0.195529111,0.020985586
92.85,17.15,1.93325E-4,45.907786374,0.634142199
94.35,9.25,3.90085E-6,0.180386202,0.020084492
80.45,35.35,1.10708E-8,0.000010358,0.000057579
76.45,35.25,3.35751E-6,0.135644104,0.017311335
92.05,21.25,3.86787E-5,6.062389409,0.182229548
89.55,17.65,1.28236E-4,29.751106617,0.486740956
71.45,9.55,3.26048E-4,69.21247861,0.816551941
82.45,11.35,6.92407E-7,0.010112945,0.003594835
81.15,9.25,4.27562E-5,6.823165532,0.199390133
77.05,35.25,3.4694E-5,5.183768676,0.165104696
89.35,8.65,3.06819E-6,0.118970584,0.015831439
69.85,8.55,1.05098E-5,0.877157783,0.05319579
75.85,14.850000000000001,1.36009E-4,31.771959204,0.507077827
73.05,20.25,1.1792E-4,26.748119119,0.458450515
77.55,35.25,6.21155E-5,11.51177319,0.276078234
82.95,11.05,1.22337E-5,1.117539739,0.06164716
94.35,20.65,3.11414E-5,4.501377888,0.149534014
74.25,9.95,3.5596E-4,73.50176712,0.842982673
76.55,11.85,3.68835E-4,74.808871222,0.85315306
71.75,21.25,1.5844E-4,37.710589997,0.561357317
93.55,23.35,1.43105E-5,1.43547848,0.071728406
96.35,8.25,3.75642E-6,0.166994897,0.019348065
78.35,35.25,1.71511E-5,1.90852075,0.085342344
68.05,16.35,2.69605E-5,3.674237678,0.130837642
90.25,18.25,6.58361E-5,12.413705832,0.289952442
78.65,35.25,2.87797E-5,4.047693117,0.139023144
82.55,13.350000000000001,9.83919E-6,0.789673032,0.04988772
71.95,20.85,2.43254E-4,56.299595284,0.717817025
78.95,35.25,1.30152E-6,0.028157478,0.006746537
83.85,23.65,2.4364E-4,56.348289198,0.71838316
92.15,17.05,4.41551E-5,7.148901893,0.205194157
90.65,15.25,2.98714E-6,0.113822436,0.015416497
89.45,15.45,1.13579E-5,0.997141727,0.057363016
73.75,19.25,1.57439E-4,37.426117041,0.559068709
92.15,10.35,1.90505E-5,2.242534424,0.094333883
96.65,23.65,1.6312E-6,0.040662969,0.008448245
83.15,18.05,4.7809E-5,8.058780661,0.220156478
73.45,11.75,2.02535E-4,48.146676198,0.651255661
80.25,22.950000000000003,1.18658E-4,26.913863844,0.460525128
93.25,20.05,1.13149E-5,0.990340223,0.057152204
83.05,18.55,8.1728E-5,16.79201099,0.346282247
