Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
7.0307E-5,14.004563136,0.304108112,0.401720388,0.111111111,0.1875
7.11886E-5,14.252021402,0.307264416,0.398259838,0.111111111,0.21875
7.23207E-5,14.50330649,0.311296775,0.394799288,0.111111111,0.25
7.3624E-5,14.751438482,0.315909944,0.391437611,0.111111111,0.25
7.46911E-5,15.003812323,0.319664134,0.388075934,0.111111111,0.25
7.57229E-5,15.251985101,0.323274571,0.38481313,0.111111111,0.25
7.68783E-5,15.504048573,0.327294751,0.381550326,0.111111111,0.25
7.80029E-5,15.752059237,0.33118468,0.378386395,0.111111111,0.25
7.92575E-5,16.003958773,0.33549771,0.375222464,0.111111111,0.25
8.0208E-5,16.251444798,0.338746734,0.372157406,0.111111111,0.25
8.14538E-5,16.502045911,0.342981332,0.369092347,0.111111111,0.25
8.24353E-5,16.755921494,0.346298496,0.366027289,0.111111111,0.28125
8.37599E-5,17.005233624,0.350748534,0.363061103,0.111111111,0.28125
8.47609E-5,17.258092758,0.35409126,0.360094918,0.111111111,0.28125
8.62738E-5,17.506289629,0.359110883,0.357227605,0.111111111,0.28125
8.71581E-5,17.757709093,0.362026687,0.354360293,0.111111111,0.28125
8.79596E-5,18.003168497,0.364658016,0.351591853,0.111111111,0.28125
8.90601E-5,18.25117731,0.368253443,0.348823413,0.111111111,0.28125
9.04026E-5,18.502622396,0.372612176,0.346054973,0.111111111,0.28125
9.15906E-5,18.757464928,0.376443973,0.343286534,0.119047619,0.28125
9.27636E-5,19.006449856,0.380204214,0.340616967,0.119047619,0.3125
9.35051E-5,19.2581537,0.38256964,0.3379474,0.119047619,0.3125
9.43982E-5,19.502609226,0.385406994,0.335376706,0.119047619,0.3125
9.55516E-5,19.758834073,0.389051627,0.332707139,0.119047619,0.3125
9.66865E-5,20.008972942,0.392616801,0.330136445,0.119047619,0.3125
9.77106E-5,20.252033456,0.39581593,0.327664623,0.119047619,0.3125
9.89913E-5,20.507811732,0.399792891,0.325093929,0.119047619,0.3125
1.00188E-4,20.757226937,0.403485146,0.322622108,0.119047619,0.3125
1.01398E-4,21.009376509,0.407195707,0.320150287,0.119047619,0.3125
1.02576E-4,21.25433094,0.410787407,0.317777338,0.119047619,0.3125
1.03452E-4,21.501703811,0.413441563,0.31540439,0.119047619,0.3125
1.04508E-4,21.751525357,0.416628193,0.313031442,0.119047619,0.3125
1.05321E-4,22.003242654,0.419067542,0.310658493,0.126984127,0.3125
1.06083E-4,22.256874195,0.421345097,0.308285545,0.126984127,0.3125
1.08191E-4,22.50350418,0.42760314,0.306011469,0.126984127,0.3125
1.09504E-4,22.753859763,0.431464459,0.303737394,0.134920635,0.3125
1.10524E-4,23.006789389,0.434447868,0.301463318,0.134920635,0.3125
1.11974E-4,23.251435412,0.438661395,0.299288115,0.134920635,0.3125
1.12771E-4,23.509905571,0.440963331,0.29701404,0.142857143,0.34375
1.13564E-4,23.75900866,0.443245717,0.294838837,0.142857143,0.34375
1.14478E-4,24.009877911,0.44586379,0.292663635,0.142857143,0.34375
1.15271E-4,24.251100103,0.448124017,0.290587305,0.142857143,0.34375
1.16274E-4,24.505888841,0.450971651,0.288412102,0.142857143,0.34375
1.17313E-4,24.751393821,0.453906138,0.286335772,0.142857143,0.34375
1.18506E-4,25.010775308,0.457255332,0.28416057,0.142857143,0.34375
1.19598E-4,25.261089117,0.460302788,0.28208424,0.142857143,0.34375
1.20176E-4,25.500830829,0.461909483,0.280106783,0.142857143,0.34375
1.21276E-4,25.754617083,0.464950767,0.278030453,0.150793651,0.34375
1.22356E-4,26.010513716,0.467923339,0.275954123,0.150793651,0.34375
1.2318E-4,26.256081342,0.47017887,0.273976666,0.150793651,0.34375
1.24621E-4,26.503778047,0.474102282,0.271999209,0.150793651,0.34375
1.25303E-4,26.753717575,0.475948175,0.270021752,0.150793651,0.34375
1.26288E-4,27.00519763,0.478604067,0.268044295,0.158730159,0.34375
1.26981E-4,27.258464111,0.480464552,0.266066838,0.166666667,0.34375
1.28064E-4,27.500977997,0.483356018,0.264188254,0.174603175,0.34375
1.28987E-4,27.758150607,0.485810132,0.262210797,0.174603175,0.34375
1.30527E-4,28.004708015,0.489876854,0.260332213,0.174603175,0.34375
1.31383E-4,28.253718799,0.492124041,0.258453629,0.174603175,0.34375
1.32604E-4,28.504308668,0.495311659,0.256575044,0.174603175,0.34375
1.3361E-4,28.757238243,0.497923777,0.25469646,0.174603175,0.34375
1.3448E-4,29.011871797,0.500171155,0.252817876,0.174603175,0.375
1.35699E-4,29.254996732,0.503302321,0.251038165,0.174603175,0.375
1.36593E-4,29.50020234,0.505586654,0.249258454,0.174603175,0.375
1.37655E-4,29.76068647,0.508287236,0.247379869,0.174603175,0.375
1.38747E-4,30.009434851,0.511050296,0.245600158,0.174603175,0.375
1.39841E-4,30.260230674,0.513799032,0.243820447,0.174603175,0.375
1.41142E-4,30.512888688,0.51705014,0.242040736,0.174603175,0.375
1.4222E-4,30.753830003,0.51972793,0.240359897,0.182539683,0.375
1.42969E-4,31.010543003,0.521579601,0.238580186,0.182539683,0.375
1.43958E-4,31.254529947,0.524014166,0.236899347,0.19047619,0.40625
1.45451E-4,31.500510669,0.527665056,0.235218509,0.19047619,0.4375
1.46641E-4,31.763242009,0.530555014,0.233438798,0.19047619,0.4375
1.47844E-4,32.01382995,0.533456548,0.231757959,0.19047619,0.4375
1.48908E-4,32.25136618,0.536009778,0.230175994,0.19047619,0.4375
1.4976E-4,32.505365803,0.538043717,0.228495155,0.19047619,0.4375
1.50877E-4,32.761113168,0.540696883,0.226814317,0.19047619,0.4375
1.52318E-4,33.003709487,0.544098669,0.225232351,0.19047619,0.4375
1.53906E-4,33.264050623,0.547816652,0.223551513,0.198412698,0.4375
1.5522E-4,33.511745936,0.550870411,0.221969547,0.198412698,0.4375
1.56363E-4,33.761198181,0.553509468,0.220387582,0.206349206,0.4375
1.57415E-4,34.012375808,0.555924111,0.218805616,0.206349206,0.4375
1.58627E-4,34.265278456,0.558692078,0.21722365,0.206349206,0.4375
1.59545E-4,34.504014112,0.560776495,0.215740558,0.206349206,0.4375
1.60482E-4,34.760151852,0.562892432,0.214158592,0.206349206,0.4375
1.61124E-4,35.001322897,0.564338345,0.212675499,0.214285714,0.4375
1.62343E-4,35.260072997,0.567067282,0.211093534,0.222222222,0.4375
1.63415E-4,35.504324668,0.56945391,0.209610441,0.222222222,0.4375
1.64253E-4,35.766404397,0.571311397,0.208028475,0.222222222,0.4375
1.65285E-4,36.013559807,0.573587463,0.206545383,0.222222222,0.4375
1.66627E-4,36.262731489,0.576526753,0.20506229,0.222222222,0.46875
1.67553E-4,36.513480326,0.578544085,0.203579197,0.238095238,0.46875
1.68794E-4,36.76587152,0.581232005,0.202096104,0.238095238,0.46875
1.69426E-4,37.002672634,0.582594918,0.200711885,0.246031746,0.46875
1.70222E-4,37.257311359,0.584306529,0.199228792,0.246031746,0.46875
1.70939E-4,37.51319211,0.585840521,0.197745699,0.246031746,0.46875
1.71872E-4,37.753112509,0.58782714,0.196361479,0.246031746,0.46875
1.72869E-4,38.011708358,0.589942134,0.194878386,0.246031746,0.46875
1.74162E-4,38.254550002,0.592666195,0.193494167,0.246031746,0.46875
1.75436E-4,38.516754885,0.595334235,0.192011074,0.246031746,0.46875
1.76291E-4,38.763041559,0.597114932,0.190626854,0.246031746,0.46875
1.77115E-4,39.01053536,0.598822586,0.189242634,0.246031746,0.46875
1.78158E-4,39.259422403,0.600973458,0.187858414,0.246031746,0.46875
1.79244E-4,39.509805443,0.6032035,0.186474194,0.246031746,0.46875
1.80349E-4,39.761612373,0.605457599,0.185089974,0.246031746,0.46875
1.81292E-4,40.014596051,0.607370305,0.183705754,0.246031746,0.46875
1.82814E-4,40.251312219,0.610440504,0.182420407,0.246031746,0.46875
1.84187E-4,40.508255488,0.613189415,0.181036187,0.261904762,0.46875
1.85291E-4,40.766981073,0.615384165,0.179651968,0.26984127,0.46875
1.86012E-4,41.008263638,0.616812214,0.178366621,0.26984127,0.46875
1.86998E-4,41.250831995,0.618755492,0.177081273,0.26984127,0.46875
1.88193E-4,41.51351529,0.621098605,0.175697054,0.26984127,0.46875
1.89345E-4,41.759156835,0.623341828,0.174411707,0.26984127,0.46875
1.90461E-4,42.005943574,0.625504664,0.17312636,0.26984127,0.46875
1.9195E-4,42.254343497,0.628367444,0.171841012,0.26984127,0.46875
1.92831E-4,42.504537272,0.630053483,0.170555665,0.26984127,0.46875
1.9387E-4,42.755801962,0.63202901,0.169270318,0.26984127,0.46875
1.94849E-4,43.008532245,0.633881978,0.167984971,0.26984127,0.46875
1.95589E-4,43.262303574,0.635278174,0.166699624,0.26984127,0.46875
1.96556E-4,43.517094289,0.637092375,0.165414277,0.277777778,0.46875
1.9707E-4,43.753267108,0.638052907,0.164227803,0.285714286,0.46875
1.97751E-4,44.009857556,0.639320125,0.162942456,0.293650794,0.46875
1.99031E-4,44.268098133,0.641693728,0.161657109,0.293650794,0.46875
2.00734E-4,44.508064897,0.644826235,0.160470635,0.293650794,0.46875
2.01717E-4,44.769601429,0.646623331,0.159185288,0.293650794,0.46875
2.02875E-4,45.012346999,0.648727486,0.157998814,0.301587302,0.46875
2.0456E-4,45.256918265,0.651766043,0.156812339,0.301587302,0.46875
2.05466E-4,45.503080638,0.653389268,0.155625865,0.301587302,0.46875
2.07351E-4,45.75083015,0.656741273,0.154439391,0.30952381,0.46875
2.08152E-4,46.020791855,0.65815743,0.153154044,0.30952381,0.46875
2.0931E-4,46.250188516,0.660192819,0.152066443,0.30952381,0.46875
2.10126E-4,46.501932984,0.661618961,0.150879968,0.30952381,0.46875
2.1195E-4,46.755259834,0.66478682,0.149693494,0.30952381,0.46875
2.1296E-4,47.010184467,0.666528275,0.14850702,0.30952381,0.46875
2.14248E-4,47.266447891,0.668736082,0.147320546,0.30952381,0.46875
2.14833E-4,47.502538546,0.669734186,0.146232944,0.317460317,0.46875
2.15533E-4,47.760834552,0.670923871,0.14504647,0.333333333,0.46875
2.16459E-4,48.020037,0.672491437,0.143859996,0.333333333,0.46875
2.17697E-4,48.258901028,0.674575003,0.142772395,0.333333333,0.46875
2.19065E-4,48.521029737,0.676863511,0.141585921,0.333333333,0.46875
2.20207E-4,48.762661988,0.678760346,0.140498319,0.349206349,0.46875
2.21166E-4,49.005472325,0.680344683,0.139410718,0.349206349,0.46875
2.22079E-4,49.271522176,0.681846844,0.138224244,0.349206349,0.46875
2.23117E-4,49.51653901,0.68354452,0.137136642,0.349206349,0.46875
2.24344E-4,49.762698834,0.685541674,0.136049041,0.357142857,0.46875
2.25143E-4,50.009907513,0.686834671,0.13496144,0.357142857,0.46875
2.26079E-4,50.258006637,0.688342028,0.133873838,0.357142857,0.46875
2.27771E-4,50.507807721,0.691050177,0.132786237,0.365079365,0.46875
2.28471E-4,50.758699347,0.692163182,0.131698636,0.373015873,0.46875
2.2984E-4,51.010930937,0.694329051,0.130611034,0.380952381,0.46875
2.3054E-4,51.264149137,0.695429306,0.129523433,0.380952381,0.46875
2.31955E-4,51.518630531,0.697643641,0.128435832,0.380952381,0.5
2.3315E-4,51.751149237,0.699501003,0.127447103,0.380952381,0.5
2.34398E-4,52.008437061,0.701430064,0.126359502,0.388888889,0.5
2.35368E-4,52.266916797,0.702919893,0.1252719,0.388888889,0.5
2.37135E-4,52.503055525,0.705613297,0.124283172,0.396825397,0.5
2.38828E-4,52.765016369,0.708172134,0.12319557,0.404761905,0.5
2.40346E-4,53.004695353,0.710449088,0.122206842,0.404761905,0.5
2.42042E-4,53.269952657,0.712969791,0.121119241,0.404761905,0.5
2.43173E-4,53.512536342,0.714639597,0.120130512,0.404761905,0.5
2.43898E-4,53.756113978,0.715703273,0.119141784,0.412698413,0.5
2.44914E-4,54.000489043,0.717188951,0.118153055,0.420634921,0.5
2.4547E-4,54.270144409,0.717998525,0.117065454,0.420634921,0.5
2.46387E-4,54.51610742,0.719328878,0.116076725,0.420634921,0.5
2.47466E-4,54.762888002,0.720887304,0.115087997,0.436507937,0.5
2.4847E-4,55.010935644,0.722327893,0.114099268,0.436507937,0.5
2.49711E-4,55.260011057,0.724099696,0.11311054,0.436507937,0.5
2.50939E-4,55.510467657,0.725841008,0.112121811,0.444444444,0.53125
2.52487E-4,55.762126887,0.728020682,0.111133083,0.444444444,0.53125
2.53185E-4,56.01505603,0.728997683,0.110144354,0.452380952,0.53125
2.54422E-4,56.268736366,0.730721095,0.109155626,0.46031746,0.5625
2.5568E-4,56.523781701,0.732462625,0.108166897,0.46031746,0.5625
2.56626E-4,56.754475197,0.733764571,0.107277042,0.46031746,0.5625
2.57742E-4,57.01182387,0.735291875,0.106288313,0.46031746,0.5625
2.59089E-4,57.270532823,0.737125503,0.105299585,0.468253968,0.59375
2.60201E-4,57.504369945,0.738628435,0.104409729,0.468253968,0.59375
2.61133E-4,57.763552294,0.73988148,0.103421001,0.476190476,0.625
2.6193E-4,58.000484775,0.740948024,0.102531145,0.476190476,0.65625
2.62715E-4,58.262836152,0.741993941,0.101542416,0.476190476,0.65625
2.64199E-4,58.5263381,0.743961538,0.100553688,0.476190476,0.65625
2.65379E-4,58.764676266,0.745514315,0.099663832,0.484126984,0.65625
2.66245E-4,59.004039488,0.74664865,0.098773977,0.484126984,0.65625
2.68585E-4,59.271572761,0.749687283,0.097785248,0.484126984,0.65625
2.70424E-4,59.514500845,0.75204953,0.096895393,0.492063492,0.65625
2.72171E-4,59.758591628,0.754273984,0.096005537,0.492063492,0.6875
2.73165E-4,60.004024744,0.755529621,0.095115681,0.5,0.6875
2.74582E-4,60.25073657,0.757310497,0.094225826,0.507936508,0.6875
2.75975E-4,60.526065121,0.759047455,0.093237097,0.507936508,0.6875
2.77043E-4,60.774906682,0.760370418,0.092347241,0.507936508,0.6875
2.78023E-4,61.024733072,0.761578032,0.091457386,0.507936508,0.6875
2.79048E-4,61.275468919,0.762835251,0.09056753,0.515873016,0.6875
2.80189E-4,61.527178717,0.764226674,0.089677675,0.523809524,0.6875
2.81379E-4,61.751778487,0.765668909,0.088886692,0.523809524,0.6875
2.83611E-4,62.006077375,0.768350865,0.087996836,0.523809524,0.6875
2.86463E-4,62.262337585,0.771732989,0.08710698,0.531746032,0.6875
2.87524E-4,62.52065549,0.772978603,0.086217125,0.53968254,0.6875
2.88217E-4,62.751010889,0.773788096,0.085426142,0.53968254,0.6875
2.8938E-4,63.011026159,0.775140841,0.084536286,0.53968254,0.6875
2.90776E-4,63.272206137,0.776753286,0.083646431,0.53968254,0.6875
2.92323E-4,63.505343971,0.778527735,0.082855448,0.53968254,0.6875
2.93743E-4,63.769269235,0.780143768,0.081965592,0.53968254,0.6875
2.94508E-4,64.004497933,0.781009008,0.081174609,0.53968254,0.6875
2.95649E-4,64.270202853,0.782294048,0.080284754,0.53968254,0.6875
2.96636E-4,64.507117791,0.783399328,0.079493771,0.53968254,0.6875
2.97754E-4,64.774512114,0.78464407,0.078603915,0.547619048,0.6875
2.99416E-4,65.013538735,0.786481842,0.077812933,0.547619048,0.6875
3.01429E-4,65.253893579,0.788687608,0.07702195,0.547619048,0.71875
3.03132E-4,65.526131007,0.790535214,0.076132094,0.547619048,0.71875
3.04553E-4,65.769414996,0.792064333,0.075341111,0.547619048,0.71875
3.05812E-4,66.013632062,0.793409679,0.074550129,0.547619048,0.71875
3.08107E-4,66.259547607,0.795840621,0.073759146,0.547619048,0.71875
3.09796E-4,66.506942759,0.797610647,0.072968163,0.555555556,0.71875
3.10744E-4,66.75521192,0.798598267,0.07217718,0.555555556,0.71875
3.12928E-4,67.004629424,0.800853785,0.071386197,0.563492063,0.71875
3.14342E-4,67.2557489,0.802300077,0.070595215,0.571428571,0.71875
3.15875E-4,67.507846088,0.803856973,0.069804232,0.579365079,0.71875
3.17001E-4,67.761015296,0.804992643,0.069013249,0.579365079,0.71875
3.18154E-4,68.015174521,0.806148965,0.068222266,0.587301587,0.71875
3.19745E-4,68.270491812,0.807732947,0.067431283,0.587301587,0.71875
3.21452E-4,68.527155807,0.80941745,0.066640301,0.595238095,0.71875
3.22934E-4,68.752851986,0.810869086,0.065948191,0.595238095,0.71875
3.23994E-4,69.01164383,0.811899926,0.065157208,0.603174603,0.71875
3.25301E-4,69.271217096,0.813163088,0.064366225,0.603174603,0.71875
3.27198E-4,69.532238709,0.814981823,0.063575242,0.603174603,0.71875
3.29193E-4,69.761938953,0.816875513,0.062883132,0.619047619,0.71875
3.29976E-4,70.025598698,0.817613567,0.062092149,0.619047619,0.71875
3.31688E-4,70.257133085,0.819217096,0.06140004,0.619047619,0.71875
3.33358E-4,70.523386164,0.820767337,0.060609057,0.619047619,0.71875
3.35528E-4,70.757881364,0.822761455,0.059916947,0.619047619,0.71875
3.37023E-4,71.026878748,0.824122503,0.059125964,0.619047619,0.75
3.38836E-4,71.263478165,0.825759295,0.058433854,0.619047619,0.75
3.40462E-4,71.501466247,0.827214535,0.057741744,0.619047619,0.75
3.42288E-4,71.774878033,0.828833705,0.056950761,0.619047619,0.75
3.44932E-4,72.015868112,0.831151835,0.056258651,0.619047619,0.75
3.46572E-4,72.257777167,0.832573177,0.055566541,0.619047619,0.75
3.48222E-4,72.500970584,0.833992336,0.054874431,0.619047619,0.75
3.49824E-4,72.780153019,0.83535761,0.054083449,0.626984127,0.75
3.50883E-4,73.025480467,0.836254212,0.053391339,0.634920635,0.75
3.5262E-4,73.271687078,0.8377148,0.052699229,0.634920635,0.75
3.54781E-4,73.519547287,0.839513086,0.052007119,0.634920635,0.75
3.57009E-4,73.768802198,0.841346567,0.051315009,0.634920635,0.75
3.5779E-4,74.018973069,0.841984464,0.050622899,0.634920635,0.75
3.5948E-4,74.269990192,0.843355245,0.049930789,0.634920635,0.75
3.60667E-4,74.522131085,0.844311385,0.049238679,0.642857143,0.75
3.63286E-4,74.775582575,0.846399624,0.048546569,0.642857143,0.75
3.66233E-4,75.03130407,0.848716629,0.047854459,0.650793651,0.75
3.67763E-4,75.251522961,0.849905012,0.047261222,0.650793651,0.75
3.69056E-4,75.509414019,0.850902351,0.046569112,0.650793651,0.75
3.71694E-4,75.768701508,0.852917157,0.045877002,0.658730159,0.75
3.74036E-4,76.029539471,0.854682633,0.045184892,0.658730159,0.75
3.77221E-4,76.255081045,0.857050531,0.044591655,0.674603175,0.75
3.80856E-4,76.5201754,0.859704841,0.043899545,0.674603175,0.75
3.82381E-4,76.787360358,0.860803981,0.043207435,0.674603175,0.75
3.84159E-4,77.017186486,0.862074416,0.042614198,0.674603175,0.75
3.86187E-4,77.286678172,0.863509296,0.041922088,0.674603175,0.75
3.87306E-4,77.518608091,0.864294698,0.041328851,0.674603175,0.75
3.88765E-4,77.751339878,0.865311775,0.040735614,0.682539683,0.75
3.91032E-4,78.024490072,0.866877397,0.040043504,0.682539683,0.75
3.92833E-4,78.259604849,0.86810784,0.039450267,0.682539683,0.75
3.95322E-4,78.535628343,0.869790038,0.038758157,0.682539683,0.75
3.96967E-4,78.773349229,0.870889594,0.03816492,0.682539683,0.75
4.00656E-4,79.012832011,0.873322757,0.037571683,0.69047619,0.75
4.01651E-4,79.25373727,0.873971174,0.036978446,0.69047619,0.75
4.04432E-4,79.535956567,0.875765678,0.036286336,0.69047619,0.75
4.06188E-4,79.779274171,0.876885538,0.035693099,0.69047619,0.75
4.09192E-4,80.024131225,0.878777818,0.035099862,0.698412698,0.78125
4.11488E-4,80.270357952,0.880204656,0.034506624,0.698412698,0.78125
4.14857E-4,80.518164956,0.882267988,0.033913387,0.706349206,0.78125
4.16893E-4,80.767573351,0.883497554,0.03332015,0.714285714,0.78125
4.18288E-4,81.018131639,0.884332838,0.032726913,0.722222222,0.78125
4.1962E-4,81.269720849,0.885124707,0.032133676,0.722222222,0.78125
4.2254E-4,81.522488541,0.886841102,0.031540439,0.722222222,0.8125
4.25366E-4,81.776895861,0.888478341,0.030947202,0.722222222,0.8125
4.31122E-4,82.033779827,0.891740086,0.030353965,0.73015873,0.8125
4.33292E-4,82.293196159,0.892944572,0.029760728,0.73015873,0.8125
4.37041E-4,82.510990469,0.894994492,0.029266363,0.73015873,0.8125
4.38112E-4,82.773681687,0.895572991,0.028673126,0.73015873,0.8125
4.40005E-4,83.037169808,0.896587187,0.028079889,0.738095238,0.8125
4.42647E-4,83.25788196,0.897986456,0.027585525,0.738095238,0.84375
4.4411E-4,83.524006505,0.898753673,0.026992288,0.738095238,0.84375
4.47308E-4,83.791730286,0.900409575,0.026399051,0.738095238,0.84375
4.49548E-4,84.015882041,0.901553067,0.025904687,0.746031746,0.84375
4.51745E-4,84.286353185,0.902662099,0.025311449,0.753968254,0.84375
4.5324E-4,84.512722791,0.903409812,0.024817085,0.753968254,0.84375
4.55428E-4,84.785623192,0.9044934,0.024223848,0.761904762,0.84375
4.57006E-4,85.0137878,0.905267726,0.023729484,0.761904762,0.84375
4.62803E-4,85.267650003,0.908057442,0.023136247,0.76984127,0.84375
4.65918E-4,85.522553773,0.909522601,0.022641883,0.76984127,0.875
4.67188E-4,85.755849157,0.910113364,0.022147518,0.76984127,0.875
4.68857E-4,86.036906125,0.910883562,0.021554281,0.777777778,0.875
4.73197E-4,86.272832446,0.912855874,0.021059917,0.777777778,0.875
4.75903E-4,86.510432792,0.914063628,0.020565553,0.785714286,0.875
4.79346E-4,86.796951283,0.915575928,0.019972316,0.785714286,0.90625
4.87029E-4,87.038780131,0.918855297,0.019477951,0.785714286,0.90625
4.90415E-4,87.283622779,0.920259908,0.018983587,0.785714286,0.9375
4.92437E-4,87.5293022,0.921086999,0.018489223,0.785714286,0.9375
4.93829E-4,87.776013695,0.92165168,0.017994859,0.793650794,0.9375
4.98154E-4,88.0244737,0.923379779,0.017500494,0.793650794,0.9375
5.04026E-4,88.275473524,0.925664838,0.01700613,0.793650794,0.9375
5.11564E-4,88.529145646,0.928499128,0.016511766,0.793650794,0.9375
5.14349E-4,88.785665436,0.929518635,0.016017402,0.801587302,0.9375
5.21494E-4,89.045126082,0.932068106,0.015523037,0.801587302,0.9375
