Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
2.02173E-5,2.250623304,0.105590588,0.706795924,0.015873016,0
2.16419E-5,2.501640112,0.112596244,0.694925314,0.015873016,0
2.30662E-5,2.752095483,0.119544956,0.683846078,0.023809524,0
2.44319E-5,3.001196515,0.126156962,0.673459294,0.023809524,0
2.57545E-5,3.252396052,0.13251324,0.663567118,0.023809524,0
2.69974E-5,3.500381308,0.138443845,0.654268474,0.023809524,0
2.81546E-5,3.752114803,0.143929365,0.645266594,0.023809524,0
2.97244E-5,4.000525865,0.151314956,0.636759323,0.023809524,0
3.09418E-5,4.25231022,0.156998847,0.628548818,0.023809524,0
3.20354E-5,4.501453007,0.16207196,0.620733999,0.023809524,0
3.30734E-5,4.752036195,0.166859007,0.613117024,0.03968254,0
3.42013E-5,5.000958607,0.172029787,0.605796815,0.03968254,0
3.51496E-5,5.250587835,0.176352382,0.598674449,0.03968254,0
3.63658E-5,5.50144788,0.181862659,0.591749926,0.03968254,0
3.74725E-5,5.752394441,0.186845407,0.585023247,0.03968254,0.03125
3.85604E-5,6.003127339,0.191713496,0.578494411,0.047619048,0.0625
3.96148E-5,6.253199833,0.196403853,0.572163419,0.047619048,0.0625
4.0635E-5,6.501799902,0.200916505,0.56603027,0.047619048,0.0625
4.15914E-5,6.752528922,0.205123369,0.559996043,0.047619048,0.0625
4.27487E-5,7.000857947,0.210185069,0.55415966,0.047619048,0.0625
4.35819E-5,7.250847225,0.213808773,0.548422198,0.047619048,0.0625
4.46034E-5,7.502452274,0.218229298,0.542783658,0.047619048,0.0625
4.55589E-5,7.750375333,0.222341348,0.537342962,0.047619048,0.09375
4.66297E-5,8.003943982,0.226924073,0.531902265,0.047619048,0.09375
4.76478E-5,8.253903077,0.231256175,0.526659412,0.047619048,0.09375
4.88555E-5,8.500092343,0.23636372,0.521614403,0.047619048,0.09375
4.96346E-5,8.751257251,0.239640496,0.516569394,0.047619048,0.09375
5.06703E-5,9.002042748,0.243974685,0.511623306,0.047619048,0.09375
5.18099E-5,9.253086294,0.248715274,0.50677614,0.047619048,0.09375
5.28734E-5,9.50434167,0.253112609,0.502027896,0.047619048,0.09375
5.38949E-5,9.755183664,0.257312001,0.497378574,0.047619048,0.09375
5.48451E-5,10.00534704,0.261197031,0.492828173,0.047619048,0.09375
5.54251E-5,10.253391475,0.263558283,0.488376694,0.055555556,0.09375
5.63711E-5,10.505003399,0.267393635,0.483925215,0.063492063,0.09375
5.72205E-5,10.754966694,0.270820317,0.479572658,0.063492063,0.09375
5.81411E-5,11.003053914,0.274516422,0.475319023,0.063492063,0.09375
5.91557E-5,11.255248706,0.278567631,0.471065387,0.063492063,0.09375
6.01422E-5,11.505566126,0.282485174,0.466910674,0.063492063,0.09375
6.09396E-5,11.754081439,0.285636435,0.462854882,0.063492063,0.09375
6.19958E-5,12.000111484,0.289789021,0.458898012,0.071428571,0.09375
6.28059E-5,12.25611842,0.29295753,0.45484222,0.071428571,0.125
6.38711E-5,12.503545512,0.297102248,0.450984271,0.079365079,0.125
6.48057E-5,12.754370536,0.300718992,0.447126323,0.079365079,0.125
6.57822E-5,13.002627403,0.304477998,0.443367296,0.079365079,0.125
6.6746E-5,13.25444535,0.308168247,0.43960827,0.079365079,0.125
6.78504E-5,13.503597128,0.31237254,0.435948165,0.079365079,0.125
6.87235E-5,13.756401803,0.31567832,0.43228806,0.079365079,0.125
6.97336E-5,14.005765628,0.319483173,0.428726877,0.087301587,0.125
7.0466E-5,14.251188863,0.322228561,0.425264616,0.087301587,0.15625
7.14795E-5,14.506635127,0.326009779,0.421703433,0.087301587,0.15625
7.2625E-5,14.751784578,0.330257523,0.418340093,0.087301587,0.1875
7.34207E-5,15.006979866,0.333192616,0.414877832,0.087301587,0.1875
7.39709E-5,15.250176761,0.335214731,0.411613414,0.087301587,0.1875
7.48226E-5,15.503076512,0.338332675,0.408250074,0.095238095,0.1875
7.58178E-5,15.751654206,0.341957237,0.404985656,0.103174603,0.1875
7.6993E-5,16.003458359,0.346211661,0.401721239,0.103174603,0.21875
7.77298E-5,16.251045566,0.348865182,0.398555742,0.103174603,0.25
7.85313E-5,16.501060874,0.351739574,0.395390246,0.103174603,0.25
7.94713E-5,16.753961783,0.355094454,0.39222475,0.103174603,0.25
8.05531E-5,17.002069541,0.35893363,0.389158176,0.103174603,0.25
8.14713E-5,17.253118455,0.362174234,0.386091602,0.103174603,0.25
8.25489E-5,17.507307896,0.365956874,0.383025027,0.103174603,0.25
8.32982E-5,17.756044237,0.368573807,0.380057375,0.103174603,0.25
8.42133E-5,18.007464836,0.371754985,0.377089722,0.103174603,0.25
8.48715E-5,18.252592487,0.374033288,0.374220991,0.103174603,0.25
8.57101E-5,18.508395875,0.376923952,0.371253339,0.103174603,0.25
8.67079E-5,18.750097631,0.380346226,0.36848353,0.103174603,0.25
8.80326E-5,19.003400045,0.384860564,0.365614799,0.103174603,0.25
8.89565E-5,19.251049669,0.387989594,0.36284499,0.103174603,0.25
8.98248E-5,19.501513798,0.390915557,0.360075181,0.103174603,0.25
9.07354E-5,19.754366986,0.393969224,0.357305371,0.103174603,0.25
9.17096E-5,20.000711036,0.39721939,0.354634484,0.111111111,0.25
9.27323E-5,20.259191328,0.400612274,0.351864675,0.119047619,0.25
9.33857E-5,20.50127652,0.402770062,0.349292709,0.119047619,0.25
9.41924E-5,20.754561344,0.40542354,0.346621822,0.119047619,0.25
9.54781E-5,21.001304973,0.409628035,0.344049857,0.119047619,0.25
9.61772E-5,21.250438994,0.411901842,0.341477891,0.119047619,0.25
9.70809E-5,21.501689322,0.41482787,0.338905925,0.119047619,0.25
9.7898E-5,21.754932659,0.417461292,0.33633396,0.119047619,0.25
9.87342E-5,22.0007878,0.420143704,0.333860916,0.126984127,0.25
9.97427E-5,22.258846431,0.4233626,0.33128895,0.126984127,0.25
1.00455E-4,22.509209455,0.425626033,0.328815907,0.134920635,0.25
1.0121E-4,22.751192937,0.428015216,0.326441785,0.134920635,0.28125
1.02179E-4,23.00532301,0.431065718,0.323968741,0.150793651,0.28125
1.02931E-4,23.25163442,0.433422263,0.321594619,0.150793651,0.28125
1.03855E-4,23.510203001,0.436303411,0.319121575,0.150793651,0.28125
1.04842E-4,23.750343971,0.439365643,0.316846375,0.150793651,0.28125
1.05635E-4,24.002987189,0.441814174,0.314472252,0.150793651,0.28125
1.06662E-4,24.257868624,0.444971329,0.31209813,0.150793651,0.28125
1.07769E-4,24.504773777,0.448352396,0.30982293,0.158730159,0.28125
1.08511E-4,24.753584844,0.45060478,0.30754773,0.158730159,0.28125
1.09384E-4,25.004169115,0.453248184,0.305272529,0.158730159,0.28125
1.10241E-4,25.256857218,0.455828205,0.302997329,0.158730159,0.28125
1.11463E-4,25.500681981,0.459484044,0.300821051,0.158730159,0.28125
1.12428E-4,25.75819192,0.462357407,0.29854585,0.166666667,0.28125
1.13358E-4,26.006559521,0.465109462,0.296369572,0.166666667,0.28125
1.14641E-4,26.257340418,0.468884793,0.294193293,0.166666667,0.28125
1.15156E-4,26.510056299,0.470391732,0.292017015,0.166666667,0.28125
1.16211E-4,26.753103234,0.473467634,0.289939658,0.174603175,0.28125
1.17256E-4,27.009944009,0.47649516,0.287763379,0.182539683,0.28125
1.18316E-4,27.257399031,0.479548734,0.285686022,0.182539683,0.28125
1.19987E-4,27.507514299,0.484328149,0.283608666,0.182539683,0.28125
1.21246E-4,27.76104048,0.487899214,0.281531309,0.182539683,0.28125
1.22132E-4,28.004544792,0.490395418,0.279552874,0.182539683,0.28125
1.23012E-4,28.262092388,0.492865458,0.277475517,0.182539683,0.28125
1.23822E-4,28.509085186,0.495128278,0.275497082,0.182539683,0.28125
1.2469E-4,28.757691107,0.497542141,0.273518647,0.182539683,0.28125
1.2545E-4,29.008012954,0.499642955,0.271540212,0.182539683,0.28125
1.26693E-4,29.260142676,0.503064496,0.269561777,0.182539683,0.28125
1.28068E-4,29.502372646,0.506822638,0.267682263,0.198412698,0.3125
1.29078E-4,29.759385512,0.509565612,0.265703828,0.198412698,0.3125
1.29921E-4,30.005265429,0.511840487,0.263824315,0.198412698,0.3125
1.31042E-4,30.253238535,0.514853501,0.261944802,0.206349206,0.3125
1.31826E-4,30.503035498,0.516946522,0.260065288,0.206349206,0.3125
1.33225E-4,30.754964243,0.520663888,0.258185775,0.206349206,0.3125
1.3446E-4,31.00915466,0.523920194,0.256306262,0.206349206,0.3125
1.35338E-4,31.252086223,0.526220562,0.25452567,0.206349206,0.3125
1.36622E-4,31.510547308,0.529565777,0.252646157,0.206349206,0.3125
1.37773E-4,31.757756423,0.53254612,0.250865565,0.206349206,0.3125
1.39088E-4,32.006925471,0.535927378,0.249084974,0.206349206,0.3125
1.39997E-4,32.258204803,0.53825043,0.247304382,0.206349206,0.3125
1.41101E-4,32.511082341,0.541055616,0.245523791,0.206349206,0.34375
1.42224E-4,32.75194081,0.543890911,0.243842121,0.206349206,0.34375
1.42966E-4,33.008622734,0.54575553,0.242061529,0.206349206,0.34375
1.44416E-4,33.252867445,0.549376777,0.24037986,0.206349206,0.34375
1.45377E-4,33.513815883,0.551758937,0.238599268,0.206349206,0.34375
1.46165E-4,33.761653801,0.553705287,0.236917598,0.214285714,0.34375
1.47122E-4,34.010856556,0.556055613,0.235235928,0.214285714,0.34375
1.48187E-4,34.261930621,0.558659122,0.233554259,0.214285714,0.34375
1.48934E-4,34.514617427,0.560473758,0.231872589,0.214285714,0.34375
1.49981E-4,34.753905202,0.563006963,0.230289841,0.214285714,0.34375
1.51725E-4,35.010456065,0.567192417,0.228608171,0.214285714,0.34375
1.53056E-4,35.25442956,0.570362289,0.227025423,0.214285714,0.34375
1.53919E-4,35.515225472,0.572402233,0.225343753,0.214285714,0.34375
1.54518E-4,35.762047203,0.57381346,0.223761005,0.214285714,0.34375
1.55964E-4,36.01062436,0.577201243,0.222178257,0.214285714,0.34375
1.56853E-4,36.261057938,0.579272902,0.220595509,0.222222222,0.34375
1.58029E-4,36.513201227,0.581994886,0.219012761,0.222222222,0.34375
1.58998E-4,36.751041475,0.584223775,0.217528935,0.23015873,0.34375
1.6005E-4,37.006480428,0.586630236,0.215946187,0.23015873,0.34375
1.6119E-4,37.263543763,0.589223412,0.214363439,0.23015873,0.34375
1.62717E-4,37.50647684,0.592670745,0.212879612,0.23015873,0.34375
1.634E-4,37.751109124,0.594203502,0.211395786,0.23015873,0.34375
1.64084E-4,38.01304493,0.595733823,0.209813038,0.23015873,0.34375
1.64998E-4,38.259880707,0.597767914,0.208329212,0.238095238,0.34375
1.6592E-4,38.5082495,0.599809441,0.206845385,0.238095238,0.34375
1.66902E-4,38.757803359,0.601973817,0.205361559,0.238095238,0.34375
1.67765E-4,39.008859249,0.603864883,0.203877733,0.246031746,0.34375
1.68886E-4,39.261516125,0.606308737,0.202393906,0.246031746,0.34375
1.70094E-4,39.515537413,0.608924778,0.20091008,0.246031746,0.34375
1.71237E-4,39.754581326,0.611383605,0.199525176,0.253968254,0.34375
1.72434E-4,40.012409135,0.613942873,0.198041349,0.253968254,0.34375
1.73071E-4,40.254282283,0.615297093,0.196656445,0.261904762,0.34375
1.73985E-4,40.514469703,0.617233425,0.195172618,0.261904762,0.34375
1.74853E-4,40.758668368,0.619063913,0.193787714,0.261904762,0.34375
1.75649E-4,41.003966819,0.62073416,0.192402809,0.261904762,0.34375
1.76625E-4,41.250593875,0.622770394,0.191017905,0.261904762,0.34375
1.77337E-4,41.51616738,0.624250522,0.189534079,0.277777778,0.34375
1.78391E-4,41.765323076,0.626430735,0.188149174,0.285714286,0.34375
1.79273E-4,42.015629723,0.628243577,0.186764269,0.293650794,0.34375
1.80228E-4,42.267157854,0.63019941,0.185379365,0.293650794,0.34375
1.81049E-4,42.502091163,0.631871561,0.184093382,0.30952381,0.34375
1.81705E-4,42.755910035,0.633200674,0.182708478,0.30952381,0.34375
1.82315E-4,43.010722966,0.63443451,0.181323573,0.30952381,0.34375
1.83868E-4,43.266966893,0.637553848,0.179938669,0.317460317,0.34375
1.84945E-4,43.506810715,0.639701867,0.178652686,0.317460317,0.34375
1.8633E-4,43.766836221,0.642445788,0.177267781,0.317460317,0.34375
1.87807E-4,44.010190955,0.645349682,0.175981798,0.317460317,0.34375
1.88513E-4,44.255000715,0.646729803,0.174695816,0.325396825,0.34375
1.89439E-4,44.500573735,0.648529606,0.173409833,0.325396825,0.34375
1.90957E-4,44.766727167,0.651461672,0.172024928,0.325396825,0.34375
1.91505E-4,45.015303715,0.652515928,0.170738945,0.333333333,0.34375
1.92565E-4,45.264993529,0.654542169,0.169452963,0.333333333,0.34375
1.93329E-4,45.515887294,0.655996653,0.16816698,0.333333333,0.34375
1.94263E-4,45.767824045,0.657764838,0.166880997,0.333333333,0.34375
1.95305E-4,46.001812913,0.659726715,0.165693936,0.333333333,0.375
1.96145E-4,46.25625998,0.661302112,0.164407953,0.341269841,0.375
1.96974E-4,46.511806776,0.66284801,0.163121971,0.341269841,0.375
1.98363E-4,46.769139676,0.665423489,0.161835988,0.341269841,0.375
1.99349E-4,47.007862654,0.667238742,0.160648927,0.341269841,0.375
2.00445E-4,47.267721125,0.66924493,0.159362944,0.341269841,0.375
2.01789E-4,47.509101406,0.671689747,0.158175883,0.349206349,0.375
2.02425E-4,47.751606095,0.672839982,0.156988822,0.349206349,0.375
2.03438E-4,48.015505469,0.674664929,0.155702839,0.349206349,0.375
2.04398E-4,48.260294896,0.676384422,0.154515778,0.349206349,0.375
2.05304E-4,48.506084317,0.677999205,0.153328717,0.357142857,0.375
2.06915E-4,48.753456235,0.680849402,0.152141656,0.373015873,0.375
2.08051E-4,49.002425444,0.682844392,0.150954595,0.373015873,0.375
2.09675E-4,49.253309062,0.685674478,0.149767534,0.373015873,0.375
2.10779E-4,49.505563146,0.687584248,0.148580473,0.373015873,0.375
2.11988E-4,49.759203398,0.689661604,0.147393412,0.373015873,0.375
2.13489E-4,50.014720651,0.692222766,0.146206351,0.373015873,0.375
2.14717E-4,50.250363671,0.694301742,0.145118211,0.373015873,0.375
2.15754E-4,50.508609473,0.696046009,0.14393115,0.373015873,0.40625
2.16951E-4,50.768193375,0.698047051,0.142744089,0.373015873,0.40625
2.18606E-4,51.007907824,0.700792958,0.14165595,0.373015873,0.4375
2.19393E-4,51.270751561,0.702090795,0.140468889,0.373015873,0.4375
2.2021E-4,51.512732111,0.703430368,0.13938075,0.373015873,0.4375
2.21347E-4,51.755612031,0.705286563,0.138292611,0.373015873,0.4375
2.22101E-4,52.021717767,0.706509796,0.13710555,0.373015873,0.4375
2.23146E-4,52.266702988,0.708198899,0.13601741,0.373015873,0.4375
2.24315E-4,52.513080322,0.710074262,0.134929271,0.380952381,0.4375
2.25686E-4,52.760589897,0.712259985,0.133841132,0.380952381,0.4375
2.26516E-4,53.009336272,0.713575407,0.132752992,0.380952381,0.4375
2.27786E-4,53.259186548,0.715576412,0.131664853,0.380952381,0.4375
2.2861E-4,53.510226849,0.716867572,0.130576714,0.380952381,0.4375
2.29965E-4,53.76269558,0.718977113,0.129488575,0.380952381,0.4375
2.30643E-4,54.016102609,0.720027069,0.128400435,0.380952381,0.4375
2.32225E-4,54.271004967,0.722460255,0.127312296,0.380952381,0.4375
2.33342E-4,54.503696711,0.724167052,0.126323078,0.380952381,0.4375
2.3432E-4,54.76085781,0.725652295,0.125234939,0.380952381,0.4375
2.35115E-4,55.019072759,0.726852201,0.1241468,0.388888889,0.4375
2.36698E-4,55.255309545,0.729229816,0.123157582,0.388888889,0.4375
2.38056E-4,55.516327953,0.731251468,0.122069443,0.396825397,0.4375
2.39324E-4,55.754901534,0.733125155,0.121080226,0.396825397,0.4375
2.40937E-4,56.019113781,0.735490707,0.119992086,0.396825397,0.4375
2.42609E-4,56.261072649,0.73792084,0.119002869,0.396825397,0.4375
2.43051E-4,56.503864019,0.738559993,0.118013651,0.404761905,0.4375
2.44265E-4,56.772024756,0.740305917,0.116925512,0.404761905,0.4375
2.45368E-4,57.016871778,0.74188243,0.115936294,0.404761905,0.4375
2.46755E-4,57.262924351,0.743850002,0.114947077,0.404761905,0.4375
2.48004E-4,57.510467255,0.745609577,0.113957859,0.404761905,0.4375
2.48778E-4,57.758844759,0.746695115,0.112968642,0.412698413,0.4375
2.49794E-4,58.008243264,0.748111133,0.111979424,0.412698413,0.4375
2.50814E-4,58.258680315,0.749525125,0.110990207,0.412698413,0.4375
2.51762E-4,58.509949149,0.750832302,0.110000989,0.412698413,0.46875
2.52684E-4,58.762238938,0.752097595,0.109011772,0.428571429,0.46875
2.53412E-4,59.015330722,0.753091956,0.108022554,0.428571429,0.46875
2.5442E-4,59.269513699,0.754461262,0.107033337,0.428571429,0.46875
2.55545E-4,59.524657103,0.755981811,0.106044119,0.428571429,0.46875
2.5663E-4,59.75514532,0.757438051,0.105153823,0.428571429,0.46875
2.582E-4,60.012641287,0.759531877,0.104164606,0.428571429,0.46875
2.59046E-4,60.271383675,0.760650937,0.103175388,0.436507937,0.46875
2.59901E-4,60.504952725,0.761778273,0.102285092,0.436507937,0.46875
2.61232E-4,60.765501991,0.763522706,0.101295875,0.436507937,0.46875
2.61919E-4,61.000947785,0.764417111,0.100405579,0.444444444,0.46875
2.63189E-4,61.263420968,0.766063302,0.099416362,0.444444444,0.46875
2.64784E-4,61.50116028,0.768112737,0.098526066,0.444444444,0.46875
2.66025E-4,61.766618731,0.769696292,0.097536848,0.444444444,0.46875
2.66952E-4,62.006426391,0.77087214,0.096646553,0.444444444,0.46875
2.68608E-4,62.274309146,0.772956485,0.095657335,0.444444444,0.5
2.69826E-4,62.516670479,0.774478119,0.094767039,0.452380952,0.5
2.70982E-4,62.76006529,0.775911583,0.093876743,0.452380952,0.5
2.7198E-4,63.004442158,0.777142728,0.092986448,0.452380952,0.5
2.73465E-4,63.277241083,0.778962352,0.09199723,0.452380952,0.5
2.74047E-4,63.523585719,0.779671359,0.091106934,0.452380952,0.5
2.75354E-4,63.770848783,0.781255474,0.090216639,0.452380952,0.5
2.76299E-4,64.019219448,0.78239278,0.089326343,0.46031746,0.5
2.77037E-4,64.268261294,0.783277704,0.088436047,0.468253968,0.5
2.79328E-4,64.518846911,0.786000893,0.087545751,0.468253968,0.5
2.81102E-4,64.771066836,0.788086134,0.086655456,0.468253968,0.5
2.82682E-4,65.02460286,0.789925906,0.08576516,0.484126984,0.5
2.83511E-4,65.251118776,0.790885122,0.084973786,0.484126984,0.5
2.84512E-4,65.506669276,0.792037986,0.08408349,0.484126984,0.5
2.85183E-4,65.76298654,0.792805976,0.083193194,0.484126984,0.5
2.86631E-4,66.020322031,0.794455457,0.082302898,0.5,0.5
2.88073E-4,66.25032265,0.796085231,0.081511524,0.507936508,0.5
2.90086E-4,66.510557647,0.798338756,0.080621229,0.507936508,0.5
2.91282E-4,66.772341947,0.799665573,0.079730933,0.515873016,0.5
2.92182E-4,67.005813731,0.800657692,0.078939559,0.515873016,0.5
2.9329E-4,67.26927886,0.801873493,0.078049263,0.515873016,0.5
2.94834E-4,67.504576927,0.803554228,0.077257889,0.515873016,0.53125
2.96297E-4,67.770511893,0.805134312,0.076367593,0.523809524,0.53125
2.97515E-4,68.008216157,0.806439727,0.075576219,0.531746032,0.53125
2.99112E-4,68.276708988,0.808139297,0.074685923,0.531746032,0.53125
3.00992E-4,68.516849206,0.810119218,0.073894549,0.531746032,0.53125
3.01933E-4,68.758063285,0.811103736,0.073103175,0.53968254,0.53125
3.02624E-4,69.030181315,0.811822132,0.07221288,0.555555556,0.53125
3.0379E-4,69.272613009,0.813029758,0.071421506,0.563492063,0.5625
3.05158E-4,69.516357456,0.814436085,0.070630132,0.579365079,0.5625
3.05962E-4,69.760757116,0.81525762,0.069838758,0.579365079,0.5625
3.07249E-4,70.006063662,0.816564988,0.069047384,0.579365079,0.5625
3.09156E-4,70.253159968,0.818485957,0.068256009,0.587301587,0.5625
3.10886E-4,70.501098441,0.820210927,0.067464635,0.595238095,0.5625
3.11851E-4,70.750333171,0.821165665,0.066673261,0.595238095,0.5625
3.13346E-4,71.000466614,0.822635546,0.065881887,0.603174603,0.5625
3.14533E-4,71.251730284,0.823793721,0.065090513,0.603174603,0.5625
3.17398E-4,71.504527619,0.826558378,0.064299139,0.603174603,0.5625
3.18947E-4,71.75920149,0.828034957,0.063507765,0.611111111,0.5625
3.20586E-4,72.015060996,0.829584114,0.062716391,0.611111111,0.5625
3.21535E-4,72.271952771,0.830473972,0.061925017,0.611111111,0.5625
3.22938E-4,72.52975988,0.831781595,0.061133643,0.619047619,0.5625
3.24746E-4,72.756699205,0.833452375,0.060441191,0.619047619,0.5625
3.26351E-4,73.017238616,0.8349211,0.059649817,0.619047619,0.5625
3.27355E-4,73.278823171,0.835833545,0.058858443,0.619047619,0.5625
3.29183E-4,73.508768756,0.837481936,0.058165991,0.619047619,0.5625
3.32048E-4,73.773538372,0.840031428,0.057374617,0.634920635,0.5625
3.34133E-4,74.006868818,0.841861657,0.056682164,0.634920635,0.5625
3.35607E-4,74.275004929,0.843143561,0.05589079,0.642857143,0.5625
3.37893E-4,74.510780968,0.845109572,0.055198338,0.650793651,0.5625
3.3871E-4,74.781596421,0.845807136,0.054406964,0.658730159,0.5625
3.40831E-4,75.019582477,0.847601345,0.053714512,0.658730159,0.5625
3.41749E-4,75.258625611,0.848372172,0.05302206,0.658730159,0.5625
3.43426E-4,75.5328723,0.849768717,0.052230686,0.658730159,0.5625
3.44859E-4,75.773596916,0.85095203,0.051538233,0.658730159,0.5625
3.46407E-4,76.015667556,0.852220153,0.050845781,0.658730159,0.5625
3.4718E-4,76.25845326,0.852849671,0.050153329,0.658730159,0.5625
3.48327E-4,76.501848323,0.853778505,0.049460876,0.658730159,0.5625
3.51409E-4,76.781963361,0.856244958,0.048669502,0.666666667,0.5625
3.52682E-4,77.028455137,0.857251114,0.04797705,0.666666667,0.5625
3.54464E-4,77.265258504,0.858648243,0.047284598,0.666666667,0.5625
3.55713E-4,77.524573851,0.859619859,0.046592146,0.666666667,0.59375
3.57331E-4,77.774191345,0.860867461,0.045899693,0.666666667,0.625
3.58384E-4,78.024650644,0.861673829,0.045207241,0.666666667,0.625
3.5953E-4,78.275863944,0.862546041,0.044514789,0.666666667,0.625
3.60762E-4,78.527939726,0.863478041,0.043822337,0.666666667,0.625
3.628E-4,78.781046671,0.865004587,0.043129884,0.666666667,0.625
3.64446E-4,79.022109833,0.866225972,0.042437432,0.666666667,0.625
3.66469E-4,79.255149359,0.86771147,0.041843901,0.666666667,0.65625
3.68523E-4,79.512671007,0.869202699,0.041151449,0.666666667,0.65625
3.70418E-4,79.771268077,0.870563234,0.040458997,0.666666667,0.65625
3.72648E-4,80.031128765,0.872147126,0.039766545,0.666666667,0.65625
3.74418E-4,80.255522743,0.873390059,0.039173014,0.666666667,0.65625
3.75555E-4,80.518111662,0.874181935,0.038480562,0.674603175,0.65625
3.78052E-4,80.781898025,0.875904043,0.03778811,0.69047619,0.65625
3.79596E-4,81.00934569,0.876957381,0.037194579,0.69047619,0.65625
3.82561E-4,81.275943429,0.878954496,0.036502127,0.69047619,0.65625
3.85276E-4,81.506222258,0.880755141,0.035908596,0.698412698,0.65625
3.87424E-4,81.776819215,0.882160305,0.035216144,0.698412698,0.65625
3.89783E-4,82.010035942,0.883684671,0.034622614,0.706349206,0.65625
3.93194E-4,82.284402688,0.885854243,0.033930161,0.714285714,0.65625
3.94956E-4,82.521039706,0.886959082,0.033336631,0.714285714,0.65625
3.96919E-4,82.758731485,0.888177373,0.0327431,0.714285714,0.65625
3.98407E-4,83.037221964,0.889091698,0.032050648,0.722222222,0.65625
4.03659E-4,83.278380637,0.892261211,0.031457117,0.722222222,0.65625
4.05067E-4,83.521049249,0.893095181,0.030863587,0.722222222,0.65625
4.07603E-4,83.764713832,0.894580913,0.030270056,0.722222222,0.65625
4.09271E-4,84.009643571,0.89554734,0.029676526,0.722222222,0.6875
4.10823E-4,84.255732553,0.89643792,0.029082995,0.73015873,0.6875
4.1225E-4,84.502626286,0.897250747,0.028489465,0.73015873,0.6875
4.14663E-4,84.750683983,0.898609764,0.027895934,0.73015873,0.71875
4.16169E-4,85.000178923,0.899449206,0.027302404,0.738095238,0.71875
4.20309E-4,85.251337395,0.901720762,0.026708873,0.738095238,0.71875
4.23837E-4,85.504226857,0.90361615,0.026115343,0.746031746,0.71875
4.26886E-4,85.759634721,0.905224704,0.025521812,0.746031746,0.71875
4.29087E-4,86.01651615,0.906369015,0.024928282,0.746031746,0.71875
4.33226E-4,86.275299719,0.908483961,0.024334751,0.746031746,0.71875
4.35059E-4,86.535806786,0.909405055,0.023741221,0.753968254,0.71875
4.39423E-4,86.7544973,0.91156132,0.023246612,0.753968254,0.71875
4.40787E-4,87.018666561,0.912224827,0.022653081,0.753968254,0.71875
4.43419E-4,87.283942106,0.913490767,0.022059551,0.753968254,0.71875
4.45457E-4,87.506208795,0.914458318,0.021564942,0.761904762,0.71875
4.48665E-4,87.774555139,0.91595988,0.020971412,0.761904762,0.71875
4.53576E-4,88.000161638,0.918207164,0.020476803,0.777777778,0.71875
4.56102E-4,88.273103704,0.919339686,0.019883272,0.793650794,0.71875
4.60374E-4,88.502842473,0.921219259,0.019388664,0.80952381,0.71875
4.63512E-4,88.780060017,0.92257228,0.018795133,0.80952381,0.71875
4.65409E-4,89.012334417,0.923378467,0.018300524,0.80952381,0.75
