variable,x,y
total_precipitation,-1.6299776434898376,0.08542171120643616
total_precipitation,-1.6068091411590577,0.08542171120643616
total_precipitation,-1.5836406388282775,0.08542171120643616
total_precipitation,-1.5604721364974976,0.08542171120643616
total_precipitation,-1.5373036341667174,0.08542171120643616
total_precipitation,-1.5141351318359375,0.08542171120643616
total_precipitation,-1.4909666295051576,0.08542171120643616
total_precipitation,-1.4677981271743774,0.08542171120643616
total_precipitation,-1.4446296248435975,0.08542171120643616
total_precipitation,-1.4214611225128173,0.08542171120643616
total_precipitation,-1.3982926201820374,0.08542171120643616
total_precipitation,-1.3751241178512572,0.08542171120643616
total_precipitation,-1.3519556155204773,0.08542171120643616
total_precipitation,-1.3287871131896973,0.08542171120643616
total_precipitation,-1.3056186108589172,0.08542171120643616
total_precipitation,-1.2824501085281372,0.08542171120643616
total_precipitation,-1.2592816061973573,0.08542171120643616
total_precipitation,-1.2361131038665771,0.08542171120643616
total_precipitation,-1.2129446015357972,0.08542171120643616
total_precipitation,-1.189776099205017,0.08542171120643616
total_precipitation,-1.166607596874237,0.08542171120643616
total_precipitation,-1.143439094543457,0.08542171120643616
total_precipitation,-1.120270592212677,0.08542171120643616
total_precipitation,-1.097102089881897,0.08542171120643616
total_precipitation,-1.073933587551117,0.08542171120643616
total_precipitation,-1.050765085220337,0.08542171120643616
total_precipitation,-1.027596582889557,0.08542171120643616
total_precipitation,-1.0044280805587769,0.08542171120643616
total_precipitation,-0.9812595782279968,0.08542171120643616
total_precipitation,-0.9580910758972168,0.08542171120643616
total_precipitation,-0.9349225735664368,0.08542171120643616
total_precipitation,-0.9117540712356568,0.08542171120643616
total_precipitation,-0.8885855689048767,0.08542171120643616
total_precipitation,-0.8654170665740967,0.08542171120643616
total_precipitation,-0.8422485642433166,0.08542171120643616
total_precipitation,-0.8190800619125366,0.08542171120643616
total_precipitation,-0.7959115595817566,0.08542171120643616
total_precipitation,-0.7727430572509766,0.08542171120643616
total_precipitation,-0.7495745549201965,0.08542171120643616
total_precipitation,-0.7264060525894165,0.08542171120643616
total_precipitation,-0.7032375502586364,0.08542171120643616
total_precipitation,-0.6800690479278565,0.08542171120643616
total_precipitation,-0.6569005455970764,0.5439067482948303
total_precipitation,-0.6337320432662964,0.5468136668205261
total_precipitation,-0.6105635409355163,0.5497180223464966
total_precipitation,-0.5873950386047364,0.5526197552680969
total_precipitation,-0.5642265362739562,0.5555185675621033
total_precipitation,-0.5410580339431763,0.5584143400192261
total_precipitation,-0.5178895316123961,0.561306893825531
total_precipitation,-0.4947210292816162,0.564195990562439
total_precipitation,-0.47155252695083627,0.5670815706253052
total_precipitation,-0.4483840246200561,0.5699633359909058
total_precipitation,-0.42521552228927617,0.572841227054596
total_precipitation,-0.402047019958496,0.5757149457931519
total_precipitation,-0.37887851762771607,0.5785843729972839
total_precipitation,-0.35571001529693613,0.5814493894577026
total_precipitation,-0.33254151296615597,0.5843096971511841
total_precipitation,-0.30937301063537603,0.5871652364730835
total_precipitation,-0.2862045083045959,0.5900157690048218
total_precipitation,-0.26303600597381593,0.5928611755371094
total_precipitation,-0.239867503643036,0.5957012176513672
total_precipitation,-0.21669900131225583,0.5985357761383057
total_precipitation,-0.1935304989814759,0.6013646721839905
total_precipitation,-0.17036199665069574,0.6041877269744873
total_precipitation,-0.1471934943199158,0.6070047616958618
total_precipitation,-0.12402499198913564,0.6098156571388245
total_precipitation,-0.1008564896583557,0.6126202344894409
total_precipitation,-0.07768798732757576,0.6154183149337769
total_precipitation,-0.0545194849967956,0.618209719657898
total_precipitation,-0.03135098266601566,0.6209942698478699
total_precipitation,-0.008182480335235498,0.6237718462944031
total_precipitation,0.01498602199554444,0.626542329788208
total_precipitation,0.03815452432632438,0.6293054819107056
total_precipitation,0.06132302665710454,0.632061243057251
total_precipitation,0.08449152898788448,0.6348093152046204
total_precipitation,0.10766003131866464,0.6375496983528137
total_precipitation,0.13082853364944458,0.640282154083252
total_precipitation,0.15399703598022452,0.6430065035820007
total_precipitation,0.17716553831100468,0.6457226872444153
total_precipitation,0.20033404064178462,0.6484304666519165
total_precipitation,0.22350254297256478,0.6511297821998596
total_precipitation,0.24667104530334472,0.6538204550743103
total_precipitation,0.26983954763412465,0.6565023064613342
total_precipitation,0.2930080499649048,0.6591752171516418
total_precipitation,0.31617655229568475,0.6618391275405884
total_precipitation,0.3393450546264649,0.66449373960495
total_precipitation,0.36251355695724485,0.6671390533447266
total_precipitation,0.3856820592880248,0.6697748899459839
total_precipitation,0.40885056161880495,0.6724011301994324
total_precipitation,0.4320190639495851,0.6750175952911377
total_precipitation,0.45518756628036483,0.6776242256164551
total_precipitation,0.478356068611145,0.6802208423614502
total_precipitation,0.5015245709419252,0.6828073263168335
total_precipitation,0.5246930732727049,0.6853835582733154
total_precipitation,0.547861575603485,0.6879494190216064
total_precipitation,0.5710300779342652,0.690504789352417
total_precipitation,0.5941985802650454,0.6930495500564575
total_precipitation,0.6173670825958251,0.6955836415290833
total_precipitation,0.6405355849266052,0.6981068849563599
total_precipitation,0.6637040872573854,0.7006191611289978
total_precipitation,0.6868725895881651,0.7031204104423523
total_precipitation,0.7100410919189453,0.705610454082489
total_precipitation,0.7332095942497254,0.7080892324447632
total_precipitation,0.7563780965805056,0.71055668592453
total_precipitation,0.7795465989112853,0.7130126357078552
total_precipitation,0.8027151012420655,0.715457022190094
total_precipitation,0.8258836035728456,0.7178897261619568
total_precipitation,0.8490521059036253,0.7203106880187988
total_precipitation,0.8722206082344055,0.7227197885513306
total_precipitation,0.8953891105651857,0.7251169085502625
total_precipitation,0.9185576128959654,0.7275020480155945
total_precipitation,0.9417261152267455,0.7298750281333923
total_precipitation,0.9648946175575257,0.7322357892990112
total_precipitation,0.9880631198883059,0.7345842719078064
total_precipitation,1.0112316222190856,0.7369204163551331
total_precipitation,1.0344001245498657,0.7392441034317017
total_precipitation,1.057568626880646,0.7415552139282227
total_precipitation,1.0807371292114256,0.7438538074493408
total_precipitation,1.1039056315422058,0.746139645576477
total_precipitation,1.127074133872986,0.7484127879142761
total_precipitation,1.1502426362037657,0.7506731748580933
total_precipitation,1.1734111385345458,0.7529206275939941
total_precipitation,1.196579640865326,0.7551551461219788
total_precipitation,1.2197481431961061,0.7573767304420471
total_precipitation,1.2429166455268859,0.7595852017402649
total_precipitation,1.266085147857666,0.7617806196212769
total_precipitation,1.2892536501884462,0.7639628052711487
total_precipitation,1.312422152519226,0.7661318182945251
total_precipitation,1.335590654850006,0.7682875990867615
total_precipitation,1.3587591571807862,0.7704300284385681
