variable,x,y
evaporation,-3.573950207233429,0.1281600296497345
evaporation,-3.56256843624115,0.1281600296497345
evaporation,-3.551186665248871,0.1281600296497345
evaporation,-3.539804894256592,0.1281600296497345
evaporation,-3.5284231232643126,0.1281600296497345
evaporation,-3.5170413522720336,0.1281600296497345
evaporation,-3.5056595812797546,0.1281600296497345
evaporation,-3.4942778102874756,0.1281600296497345
evaporation,-3.4828960392951966,0.1281600296497345
evaporation,-3.4715142683029176,0.1281600296497345
evaporation,-3.4601324973106387,0.1281600296497345
evaporation,-3.4487507263183597,0.1281600296497345
evaporation,-3.4373689553260802,0.1281600296497345
evaporation,-3.4259871843338012,0.1281600296497345
evaporation,-3.4146054133415222,0.1281600296497345
evaporation,-3.4032236423492432,0.1281600296497345
evaporation,-3.3918418713569642,0.1281600296497345
evaporation,-3.3804601003646852,0.1281600296497345
evaporation,-3.3690783293724063,0.1281600296497345
evaporation,-3.357696558380127,0.1281600296497345
evaporation,-3.346314787387848,0.1281600296497345
evaporation,-3.334933016395569,0.1281600296497345
evaporation,-3.32355124540329,0.1281600296497345
evaporation,-3.312169474411011,0.1281600296497345
evaporation,-3.300787703418732,0.1281600296497345
evaporation,-3.289405932426453,0.1281600296497345
evaporation,-3.278024161434174,0.1281600296497345
evaporation,-3.2666423904418944,0.1281600296497345
evaporation,-3.2552606194496154,0.1281600296497345
evaporation,-3.2438788484573364,0.1281600296497345
evaporation,-3.2324970774650574,0.1281600296497345
evaporation,-3.2211153064727784,0.1281600296497345
evaporation,-3.2097335354804994,0.1281600296497345
evaporation,-3.1983517644882205,0.1281600296497345
evaporation,-3.186969993495941,0.1281600296497345
evaporation,-3.175588222503662,0.1281600296497345
evaporation,-3.164206451511383,0.1281600296497345
evaporation,-3.152824680519104,0.1281600296497345
evaporation,-3.141442909526825,0.1281600296497345
evaporation,-3.130061138534546,0.1281600296497345
evaporation,-3.118679367542267,0.1281600296497345
evaporation,-3.107297596549988,0.1281600296497345
evaporation,-3.095915825557709,0.12883740663528442
evaporation,-3.0845340545654296,0.13088667392730713
evaporation,-3.0731522835731506,0.13296182453632355
evaporation,-3.0617705125808716,0.1350630223751068
evaporation,-3.0503887415885926,0.13719037175178528
evaporation,-3.0390069705963136,0.13934414088726044
evaporation,-3.027625199604034,0.14152444899082184
evaporation,-3.016243428611755,0.14373140037059784
evaporation,-3.004861657619476,0.14596523344516754
evaporation,-2.993479886627197,0.1482260376214981
evaporation,-2.9820981156349182,0.15051405131816864
evaporation,-2.9707163446426392,0.1528293639421463
evaporation,-2.9593345736503602,0.15517207980155945
evaporation,-2.9479528026580812,0.157542422413826
evaporation,-2.9365710316658022,0.1599404364824295
evaporation,-2.925189260673523,0.1623663604259491
evaporation,-2.913807489681244,0.16482028365135193
evaporation,-2.902425718688965,0.16730225086212158
evaporation,-2.891043947696686,0.16981248557567596
evaporation,-2.879662176704407,0.17235101759433746
evaporation,-2.868280405712128,0.1749180555343628
evaporation,-2.856898634719849,0.17751365900039673
evaporation,-2.8455168637275694,0.18013784289360046
evaporation,-2.8341350927352904,0.1827908605337143
evaporation,-2.8227533217430114,0.18547263741493225
evaporation,-2.8113715507507324,0.18818341195583344
evaporation,-2.7999897797584534,0.19092319905757904
evaporation,-2.7886080087661744,0.19369199872016907
evaporation,-2.7772262377738954,0.19649000465869904
evaporation,-2.7658444667816164,0.19931715726852417
evaporation,-2.7544626957893374,0.20217365026474
evaporation,-2.743080924797058,0.20505943894386292
evaporation,-2.731699153804779,0.20797453820705414
evaporation,-2.7203173828125,0.2109190821647644
evaporation,-2.708935611820221,0.21389305591583252
evaporation,-2.697553840827942,0.2168964147567749
evaporation,-2.686172069835663,0.2199293076992035
evaporation,-2.6747902988433836,0.22299161553382874
evaporation,-2.6634085278511046,0.22608345746994019
evaporation,-2.6520267568588256,0.22920477390289307
evaporation,-2.6406449858665466,0.2323554903268814
evaporation,-2.6292632148742676,0.23553571105003357
evaporation,-2.6178814438819886,0.23874527215957642
evaporation,-2.6064996728897096,0.2419842928647995
evaporation,-2.5951179018974306,0.24525263905525208
evaporation,-2.5837361309051516,0.2485502064228058
evaporation,-2.5723543599128726,0.2518770694732666
evaporation,-2.5609725889205937,0.2552330195903778
evaporation,-2.549590817928314,0.2586181163787842
evaporation,-2.538209046936035,0.26203224062919617
evaporation,-2.5268272759437562,0.26547515392303467
evaporation,-2.515445504951477,0.26894697546958923
evaporation,-2.504063733959198,0.272447407245636
evaporation,-2.492681962966919,0.2759764790534973
evaporation,-2.48130019197464,0.2795340120792389
evaporation,-2.469918420982361,0.2831197679042816
evaporation,-2.458536649990082,0.2867337465286255
evaporation,-2.447154878997803,0.2903757393360138
evaporation,-2.435773108005524,0.29404547810554504
evaporation,-2.424391337013245,0.2977429926395416
evaporation,-2.413009566020966,0.3014678657054901
evaporation,-2.401627795028687,0.3052201271057129
evaporation,-2.3902460240364074,0.3089994490146637
evaporation,-2.3788642530441284,0.31280553340911865
evaporation,-2.3674824820518494,0.31663838028907776
evaporation,-2.3561007110595704,0.3204975128173828
evaporation,-2.344718940067291,0.3243829011917114
evaporation,-2.333337169075012,0.32829418778419495
evaporation,-2.321955398082733,0.3322310447692871
evaporation,-2.310573627090454,0.336193323135376
evaporation,-2.299191856098175,0.3401806354522705
evaporation,-2.287810085105896,0.344192773103714
evaporation,-2.276428314113617,0.34822940826416016
evaporation,-2.265046543121338,0.3522901237010956
evaporation,-2.253664772129059,0.3563747704029083
evaporation,-2.24228300113678,0.3604828119277954
evaporation,-2.230901230144501,0.3646140992641449
